CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
33;3304557;Rio de Janeiro;pct_sem_banheiro;12132.0;0.0011091161808098231;0.01683917777704856;0.0;0.0;0.0
33;3304557;Rio de Janeiro;pct_sem_banheiro_nem_sanitario;13135.0;1.9011461075637565e-05;0.0007946609759283406;0.0;0.0;0.0
33;3304904;São Gonçalo;pct_sem_banheiro;2038.0;0.0007886268659732768;0.008021413967703537;0.0;0.0;0.0
33;3304904;São Gonçalo;pct_sem_banheiro_nem_sanitario;2299.0;3.783738399288705e-05;0.001071766577921467;0.0;0.0;0.0
33;3305208;São Pedro da Aldeia;pct_sem_banheiro;300.0;0.00025625537571350376;0.0027099051905094154;0.0;0.0;0.0
33;3305208;São Pedro da Aldeia;pct_sem_banheiro_nem_sanitario;327.0;0.0;0.0;0.0;0.0;0.0
35;3502804;Araçatuba;pct_sem_banheiro;473.0;7.734749651936266e-05;0.0016821969141647658;0.0;0.0;0.0
35;3502804;Araçatuba;pct_sem_banheiro_nem_sanitario;484.0;0.0;0.0;0.0;0.0;0.0
35;3509502;Campinas;pct_sem_banheiro;2350.0;0.0001609952588493944;0.0026830097353607463;0.0;0.0;0.0
35;3509502;Campinas;pct_sem_banheiro_nem_sanitario;2442.0;0.0;0.0;0.0;0.0;0.0
35;3517505;Guapiaçu;pct_sem_banheiro;38.0;0.0;0.0;0.0;0.0;0.0
35;3517505;Guapiaçu;pct_sem_banheiro_nem_sanitario;40.0;0.0;0.0;0.0;0.0;0.0
35;3518701;Guarujá;pct_sem_banheiro;635.0;0.0014217352453848883;0.013377386851032777;0.0;0.0;0.0
35;3518701;Guarujá;pct_sem_banheiro_nem_sanitario;678.0;0.00010301072247974903;0.0022022235929698712;0.0;0.0;0.0
35;3518800;Guarulhos;pct_sem_banheiro;2236.0;0.0005867809068482462;0.01306588354818042;0.0;0.0;0.0
