classe_renda;CD_SETOR;NM_MUN;CD_MUN;NM_BAIRRO;regiao;e_favela;NM_FCU;renda_media_setor;renda_p50_mun;razao_mediana_mun;renda_lim_sup_mun;n_domicilios;populacao;pct_analfab;pct_raca_pretpardind;outlier_global;outlier_municipio;motivos
EXTREMO;130260305120812;Manaus;1302603;Santa Etelvina;Norte;não;;7443.33;1852.55;4.0;6265.62;30.0;96;0.0;0.6042;False;True;
EXTREMO;150080005000603;Ananindeua;1500800;;Norte;não;;7061.76;1772.53;4.0;6318.54;291.0;978;0.0172;0.6135;False;True;
EXTREMO;150080005000645;Ananindeua;1500800;;Norte;não;;7178.05;1772.53;4.0;6318.54;135.0;425;0.0264;0.6706;False;True;
EXTREMO;211120110000396;São José de Ribamar;2111201;Miritiua;Nordeste;não;;6521.43;1633.45;4.0;6196.06;24.0;69;0.0;0.7391;False;True;
EXTREMO;211120110000540;São José de Ribamar;2111201;Araçagy;Nordeste;não;;6539.02;1633.45;4.0;6196.06;73.0;221;;0.6335;False;True;
EXTREMO;291080005110085;Feira de Santana;2910800;Sim;Nordeste;não;;7098.72;1753.99;4.0;6770.95;185.0;593;;0.6796;False;True;
EXTREMO;312230605000196;Divinópolis;3122306;;Sudeste;não;;9674.91;2407.86;4.0;7127.51;11.0;32;0.0;0.2188;False;True;
EXTREMO;320120905000407;Cachoeiro de Itapemirim;3201209;Dr. Gilberto Machado;Sudeste;não;;9052.14;2288.77;4.0;6063.63;118.0;294;;0.2177;False;True;
EXTREMO;330240305040017;Macaé;3302403;Cavaleiros;Sudeste;não;;10069.07;2538.99;4.0;10040.85;154.0;361;;0.2521;False;True;
EXTREMO;330240305040107;Macaé;3302403;Glória;Sudeste;não;;10124.42;2538.99;4.0;10040.85;78.0;237;0.0166;0.3924;False;True;
EXTREMO;330350005100348;Nova Iguaçu;3303500;Centro;Sudeste;não;;7037.13;1773.89;4.0;4578.21;68.0;154;0.0;0.2468;False;True;
EXTREMO;350280405000007;Araçatuba;3502804;;Sudeste;não;;11075.64;2795.87;4.0;8365.39;188.0;418;0.0;0.0837;False;True;
EXTREMO;350280405000018;Araçatuba;3502804;;Sudeste;não;;11314.65;2795.87;4.0;8365.39;315.0;660;0.0;0.0879;False;True;
EXTREMO;351880005001192;Guarulhos;3518800;Centro;Sudeste;não;;9541.8;2361.56;4.0;9209.94;179.0;457;0.0129;0.1926;False;True;
EXTREMO;351880005001249;Guarulhos;3518800;Macedo;Sudeste;não;;9406.4;2361.56;4.0;9209.94;63.0;186;;0.2688;False;True;
EXTREMO;351880005001280;Guarulhos;3518800;Vila Augusta;Sudeste;não;;9462.78;2361.56;4.0;9209.94;210.0;530;;0.1981;False;True;
EXTREMO;351880005001286;Guarulhos;3518800;Vila Augusta;Sudeste;não;;9553.72;2361.56;4.0;9209.94;129.0;323;0.0;0.192;False;True;
EXTREMO;351880005001292;Guarulhos;3518800;Vila Augusta;Sudeste;não;;9464.57;2361.56;4.0;9209.94;144.0;381;0.0;0.2231;False;True;
EXTREMO;351880005001302;Guarulhos;3518800;Vila Augusta;Sudeste;não;;9481.96;2361.56;4.0;9209.94;123.0;324;0.0;0.2685;False;True;
EXTREMO;351880005001361;Guarulhos;3518800;Vila Galvão;Sudeste;não;;9489.58;2361.56;4.0;9209.94;146.0;423;;0.1891;False;True;
EXTREMO;351880005001637;Guarulhos;3518800;Paraventi;Sudeste;não;;9359.25;2361.56;4.0;9209.94;180.0;542;0.0;0.1734;False;True;
EXTREMO;351880005001638;Guarulhos;3518800;Paraventi;Sudeste;não;;9381.52;2361.56;4.0;9209.94;149.0;471;0.0082;0.1189;False;True;
EXTREMO;351880005001732;Guarulhos;3518800;Vila Augusta;Sudeste;não;;9485.55;2361.56;4.0;9209.94;85.0;249;0.0;0.2008;False;True;
EXTREMO;430460605000023;Canoas;4304606;Marechal Rondon;Sul;não;;11454.45;2840.43;4.0;10247.88;151.0;440;0.0078;0.0932;False;True;
EXTREMO;500270405060071;Campo Grande;5002704;Itanhangá;Centro-Oeste;não;;10878.04;2744.05;4.0;10591.42;263.0;716;0.0079;0.2528;False;True;
EXTREMO;500270405060097;Campo Grande;5002704;Centro;Centro-Oeste;não;;10964.11;2744.05;4.0;10591.42;213.0;466;;0.191;False;True;
EXTREMO;500270405060104;Campo Grande;5002704;São Bento;Centro-Oeste;não;;10967.79;2744.05;4.0;10591.42;165.0;428;;0.2313;False;True;
EXTREMO;500270405070118;Campo Grande;5002704;Carandá;Centro-Oeste;não;;10897.88;2744.05;4.0;10591.42;157.0;414;0.0207;0.2222;False;True;
EXTREMO;130260305070021;Manaus;1302603;São Jorge;Norte;não;;7144.82;1852.55;3.9;6265.62;181.0;553;0.0067;0.5986;False;True;
EXTREMO;130260305070220;Manaus;1302603;Compensa;Norte;não;;7305.89;1852.55;3.9;6265.62;246.0;668;0.0096;0.6302;False;True;
EXTREMO;130260305070244;Manaus;1302603;São Jorge;Norte;não;;7245.81;1852.55;3.9;6265.62;120.0;375;0.0095;0.568;False;True;
EXTREMO;130260305080279;Manaus;1302603;Nova Esperança;Norte;não;;7313.99;1852.55;3.9;6265.62;298.0;824;0.006;0.6286;False;True;
EXTREMO;130260305100002;Manaus;1302603;São Lázaro;Norte;não;;7207.95;1852.55;3.9;6265.62;283.0;920;;0.6065;False;True;
EXTREMO;130260305110020;Manaus;1302603;Parque 10 de Novembro;Norte;não;;7174.26;1852.55;3.9;6265.62;328.0;854;;0.5246;False;True;
EXTREMO;130260305110128;Manaus;1302603;Nossa Senhora das Graças;Norte;não;;7252.84;1852.55;3.9;6265.62;58.0;179;0.0;0.6425;False;True;
EXTREMO;130260305110217;Manaus;1302603;Flores;Norte;não;;7315.11;1852.55;3.9;6265.62;230.0;565;;0.6301;False;True;
EXTREMO;130260305110329;Manaus;1302603;Flores;Norte;não;;7238.89;1852.55;3.9;6265.62;351.0;1130;0.0045;0.5788;False;True;
EXTREMO;130260305110344;Manaus;1302603;Flores;Norte;não;;7291.77;1852.55;3.9;6265.62;235.0;654;0.008;0.5673;False;True;
EXTREMO;130260305110373;Manaus;1302603;Parque 10 de Novembro;Norte;não;;7176.92;1852.55;3.9;6265.62;319.0;1000;0.0049;0.533;False;True;
EXTREMO;150080005000432;Ananindeua;1500800;;Norte;não;;6989.07;1772.53;3.9;6318.54;71.0;231;;0.6017;False;True;
EXTREMO;150080005000504;Ananindeua;1500800;;Norte;não;;6982.2;1772.53;3.9;6318.54;251.0;683;0.0052;0.6105;False;True;
EXTREMO;150080005000540;Ananindeua;1500800;;Norte;não;;6835.58;1772.53;3.9;6318.54;396.0;1150;;0.6652;False;True;
EXTREMO;150080005000810;Ananindeua;1500800;;Norte;não;;6911.89;1772.53;3.9;6318.54;348.0;1130;0.0066;0.6283;False;True;
EXTREMO;211120110000225;São José de Ribamar;2111201;Araçagy;Nordeste;não;;6395.17;1633.45;3.9;6196.06;149.0;317;;0.6309;False;True;
EXTREMO;211120110000564;São José de Ribamar;2111201;Miritiua;Nordeste;não;;6409.62;1633.45;3.9;6196.06;50.0;152;0.0;0.5921;False;True;
EXTREMO;291080005080028;Feira de Santana;2910800;Centro;Nordeste;não;;6870.82;1753.99;3.9;6770.95;80.0;185;;0.5622;False;True;
EXTREMO;291080005080178;Feira de Santana;2910800;Muchila;Nordeste;não;;6903.04;1753.99;3.9;6770.95;184.0;524;;0.6221;False;True;
EXTREMO;291080005090040;Feira de Santana;2910800;Santa Mônica;Nordeste;não;;6891.46;1753.99;3.9;6770.95;257.0;704;0.0263;0.5085;False;True;
EXTREMO;291080005090134;Feira de Santana;2910800;Santa Mônica;Nordeste;não;;6778.24;1753.99;3.9;6770.95;296.0;769;0.0091;0.5683;False;True;
EXTREMO;330170205000042;Duque de Caxias;3301702;Vinte e Cinco de Agosto;Sudeste;não;;7074.57;1832.16;3.9;4394.04;195.0;526;;0.3536;False;True;
EXTREMO;330350005100375;Nova Iguaçu;3303500;da Luz;Sudeste;não;;6982.7;1773.89;3.9;4578.21;317.0;851;0.0071;0.4383;False;True;
EXTREMO;350280405000617;Araçatuba;3502804;;Sudeste;não;;10768.16;2795.87;3.9;8365.39;212.0;660;0.0;0.1591;False;True;
EXTREMO;351880005000035;Guarulhos;3518800;Maia;Sudeste;não;;9326.06;2361.56;3.9;9209.94;288.0;797;0.0144;0.1832;False;True;
EXTREMO;354520905000197;Salto;3545209;;Sudeste;não;;11831.75;3039.58;3.9;7442.96;232.0;698;;0.1261;False;True;
EXTREMO;430460605000488;Canoas;4304606;Marechal Rondon;Sul;não;;11060.65;2840.43;3.9;10247.88;259.0;746;0.0048;0.0764;False;True;
EXTREMO;500270405060012;Campo Grande;5002704;Centro;Centro-Oeste;não;;10663.35;2744.05;3.9;10591.42;166.0;368;0.0249;0.2038;False;True;
EXTREMO;500270405070029;Campo Grande;5002704;Chácara Cachoeira;Centro-Oeste;não;;10662.67;2744.05;3.9;10591.42;231.0;586;;0.2287;False;True;
EXTREMO;500270405070030;Campo Grande;5002704;Chácara Cachoeira;Centro-Oeste;não;;10776.7;2744.05;3.9;10591.42;222.0;614;;0.2427;False;True;
EXTREMO;500270405070102;Campo Grande;5002704;Carandá;Centro-Oeste;não;;10780.62;2744.05;3.9;10591.42;318.0;807;0.0044;0.2156;False;True;
EXTREMO;500270405070143;Campo Grande;5002704;Carandá;Centro-Oeste;não;;10657.36;2744.05;3.9;10591.42;154.0;432;0.0;0.2523;False;True;
EXTREMO;520110805000156;Anápolis;5201108;;Centro-Oeste;não;;9998.0;2545.98;3.9;7466.73;319.0;933;0.0038;0.3258;False;True;
EXTREMO;520110805000547;Anápolis;5201108;;Centro-Oeste;não;;9988.75;2545.98;3.9;7466.73;293.0;746;;0.3606;False;True;
EXTREMO;130260305080213;Manaus;1302603;Planalto;Norte;não;;6976.58;1852.55;3.8;6265.62;264.0;911;0.0082;0.6345;False;True;
EXTREMO;130260305080284;Manaus;1302603;Redenção;Norte;não;;6959.18;1852.55;3.8;6265.62;24.0;77;;0.4545;False;True;
EXTREMO;130260305090228;Manaus;1302603;Japiim;Norte;não;;6992.78;1852.55;3.8;6265.62;178.0;519;;0.6108;False;True;
EXTREMO;130260305090230;Manaus;1302603;Japiim;Norte;não;;7014.69;1852.55;3.8;6265.62;283.0;700;0.0;0.5929;False;True;
EXTREMO;130260305110075;Manaus;1302603;Flores;Norte;não;;6994.3;1852.55;3.8;6265.62;136.0;453;;0.6269;False;True;
EXTREMO;130260305110110;Manaus;1302603;Chapada;Norte;não;;7083.54;1852.55;3.8;6265.62;112.0;271;0.0;0.4908;False;True;
EXTREMO;130260305110126;Manaus;1302603;Nossa Senhora das Graças;Norte;não;;6956.5;1852.55;3.8;6265.62;199.0;593;0.0114;0.516;False;True;
EXTREMO;130260305110146;Manaus;1302603;Dom Pedro I;Norte;não;;6959.54;1852.55;3.8;6265.62;237.0;763;;0.6776;False;True;
EXTREMO;130260305110147;Manaus;1302603;Dom Pedro I;Norte;não;;7106.63;1852.55;3.8;6265.62;171.0;537;0.0084;0.4898;False;True;
EXTREMO;130260305110215;Manaus;1302603;Flores;Norte;não;;6984.49;1852.55;3.8;6265.62;145.0;333;0.0;0.6697;False;True;
EXTREMO;130260305110267;Manaus;1302603;Adrianópolis;Norte;não;;7122.56;1852.55;3.8;6265.62;254.0;628;0.0055;0.4809;False;True;
EXTREMO;130260305110321;Manaus;1302603;Parque 10 de Novembro;Norte;não;;6974.67;1852.55;3.8;6265.62;130.0;399;;0.5213;False;True;
EXTREMO;211120110000226;São José de Ribamar;2111201;Araçagy;Nordeste;não;;6266.82;1633.45;3.8;6196.06;189.0;452;0.0;0.5288;False;True;
EXTREMO;211120110000533;São José de Ribamar;2111201;Araçagy;Nordeste;não;;6229.43;1633.45;3.8;6196.06;81.0;210;;0.6667;False;True;
EXTREMO;260345405100013;Camaragibe;2603454;Aldeia dos Camarás;Nordeste;não;;6027.27;1595.08;3.8;4403.49;140.0;396;0.038;0.3763;False;True;
EXTREMO;330350005100055;Nova Iguaçu;3303500;Centro;Sudeste;não;;6682.42;1773.89;3.8;4578.21;172.0;422;;0.3341;False;True;
EXTREMO;330350005100323;Nova Iguaçu;3303500;Centro;Sudeste;não;;6796.16;1773.89;3.8;4578.21;229.0;618;0.0;0.3689;False;True;
EXTREMO;330490410000621;São Gonçalo;3304904;Maria Paula;Sudeste;não;;7077.75;1853.3;3.8;4772.51;165.0;467;;0.4454;False;True;
EXTREMO;350280405000611;Araçatuba;3502804;;Sudeste;não;;10559.8;2795.87;3.8;8365.39;103.0;239;0.0;0.0921;False;True;
EXTREMO;430460605000604;Canoas;4304606;Marechal Rondon;Sul;não;;10875.6;2840.43;3.8;10247.88;61.0;178;;0.1573;False;True;
EXTREMO;520110805000153;Anápolis;5201108;;Centro-Oeste;não;;9559.35;2545.98;3.8;7466.73;408.0;1259;0.0109;0.3304;False;True;
EXTREMO;520110805000615;Anápolis;5201108;;Centro-Oeste;não;;9609.54;2545.98;3.8;7466.73;192.0;537;;0.352;False;True;
EXTREMO;130260305090223;Manaus;1302603;Japiim;Norte;não;;6800.94;1852.55;3.7;6265.62;263.0;642;;0.6371;False;True;
EXTREMO;130260305110183;Manaus;1302603;Parque 10 de Novembro;Norte;não;;6943.78;1852.55;3.7;6265.62;78.0;205;0.0;0.6146;False;True;
EXTREMO;130260305110209;Manaus;1302603;Flores;Norte;não;;6875.52;1852.55;3.7;6265.62;215.0;478;0.0;0.5105;False;True;
EXTREMO;130260305110378;Manaus;1302603;Chapada;Norte;não;;6804.07;1852.55;3.7;6265.62;166.0;391;0.0262;0.5703;False;True;
EXTREMO;130260305120789;Manaus;1302603;Colônia Terra Nova;Norte;não;;6866.17;1852.55;3.7;6265.62;278.0;824;;0.6092;False;True;
EXTREMO;130260305130083;Manaus;1302603;Ponta Negra;Norte;não;;6828.64;1852.55;3.7;6265.62;70.0;211;;0.5877;False;True;
EXTREMO;130260305140508;Manaus;1302603;São José Operário;Norte;não;;6940.84;1852.55;3.7;6265.62;152.0;516;0.0118;0.6841;False;True;
EXTREMO;150080005000484;Ananindeua;1500800;;Norte;não;;6573.63;1772.53;3.7;6318.54;309.0;1081;0.0127;0.6337;False;True;
EXTREMO;150080005000531;Ananindeua;1500800;;Norte;não;;6555.89;1772.53;3.7;6318.54;248.0;683;0.0052;0.6633;False;True;
EXTREMO;150080005000533;Ananindeua;1500800;;Norte;não;;6555.92;1772.53;3.7;6318.54;214.0;580;;0.6414;False;True;
EXTREMO;270470805000090;Marechal Deodoro;2704708;;Nordeste;não;;7172.36;1963.78;3.7;7087.91;133.0;337;0.0;0.5252;False;True;
EXTREMO;330350005100047;Nova Iguaçu;3303500;Centro;Sudeste;não;;6486.77;1773.89;3.7;4578.21;188.0;496;;0.375;False;True;
EXTREMO;330350005100054;Nova Iguaçu;3303500;Centro;Sudeste;não;;6613.83;1773.89;3.7;4578.21;49.0;127;0.0;0.3307;False;True;
EXTREMO;330350005100330;Nova Iguaçu;3303500;Rancho Novo;Sudeste;não;;6509.61;1773.89;3.7;4578.21;262.0;656;;0.343;False;True;
EXTREMO;330490410000302;São Gonçalo;3304904;Maria Paula;Sudeste;não;;6820.64;1853.3;3.7;4772.51;231.0;615;0.0;0.3268;False;True;
EXTREMO;350280405000365;Araçatuba;3502804;;Sudeste;não;;10479.75;2795.87;3.7;8365.39;166.0;459;;0.2658;False;True;
EXTREMO;350280405000619;Araçatuba;3502804;;Sudeste;não;;10468.58;2795.87;3.7;8365.39;190.0;438;;0.1233;False;True;
EXTREMO;411850105000231;Pato Branco;4118501;Parzianello;Sul;não;;12668.45;3466.51;3.7;12618.66;180.0;496;0.0099;0.1169;False;True;
EXTREMO;430460605000076;Canoas;4304606;Marechal Rondon;Sul;não;;10618.7;2840.43;3.7;10247.88;1353.0;3122;0.0031;0.0887;False;True;
EXTREMO;130260305080161;Manaus;1302603;Da Paz;Norte;não;;6626.95;1852.55;3.6;6265.62;158.0;501;0.0112;0.5349;False;True;
EXTREMO;130260305110162;Manaus;1302603;Parque 10 de Novembro;Norte;não;;6713.42;1852.55;3.6;6265.62;249.0;722;0.0051;0.6662;False;True;
EXTREMO;130260305130101;Manaus;1302603;Tarumã-Açu;Norte;não;;6645.92;1852.55;3.6;6265.62;253.0;669;0.0056;0.6323;False;True;
EXTREMO;130260305130145;Manaus;1302603;Ponta Negra;Norte;não;;6600.79;1852.55;3.6;6265.62;71.0;249;0.0;0.5261;False;True;
EXTREMO;150080005000532;Ananindeua;1500800;;Norte;não;;6362.68;1772.53;3.6;6318.54;258.0;713;;0.6662;False;True;
EXTREMO;150080005000669;Ananindeua;1500800;;Norte;não;;6417.08;1772.53;3.6;6318.54;155.0;497;;0.6097;False;True;
EXTREMO;291640105000136;Itapetinga;2916401;;Nordeste;não;;5211.06;1445.72;3.6;4163.84;106.0;286;0.0;0.6049;False;True;
EXTREMO;312230605000008;Divinópolis;3122306;;Sudeste;não;;8568.76;2407.86;3.6;7127.51;256.0;579;0.0;0.2332;False;True;
EXTREMO;312230605000023;Divinópolis;3122306;;Sudeste;não;;8626.57;2407.86;3.6;7127.51;147.0;338;;0.216;False;True;
EXTREMO;312230605000035;Divinópolis;3122306;;Sudeste;não;;8773.94;2407.86;3.6;7127.51;198.0;537;;0.1732;False;True;
EXTREMO;330350005100331;Nova Iguaçu;3303500;Rancho Novo;Sudeste;não;;6425.67;1773.89;3.6;4578.21;318.0;773;0.0;0.4787;False;True;
EXTREMO;330350005100351;Nova Iguaçu;3303500;Centro;Sudeste;não;;6336.35;1773.89;3.6;4578.21;126.0;335;0.0178;0.5552;False;True;
EXTREMO;330490405000656;São Gonçalo;3304904;Pedro Alcântara;Sudeste;não;;6671.98;1853.3;3.6;4772.51;324.0;871;0.0041;0.3927;False;True;
EXTREMO;330490410000372;São Gonçalo;3304904;Arsenal;Sudeste;não;;6733.52;1853.3;3.6;4772.51;240.0;724;0.0;0.4144;False;True;
EXTREMO;330490425000151;São Gonçalo;3304904;Pita II;Sudeste;não;;6741.68;1853.3;3.6;4772.51;27.0;63;0.0;0.3333;False;True;
EXTREMO;350280405000026;Araçatuba;3502804;;Sudeste;não;;10006.03;2795.87;3.6;8365.39;158.0;329;0.0;0.0851;False;True;
EXTREMO;520110805000158;Anápolis;5201108;;Centro-Oeste;não;;9069.33;2545.98;3.6;7466.73;152.0;341;;0.3695;False;True;
EXTREMO;520110805000522;Anápolis;5201108;;Centro-Oeste;não;;9198.9;2545.98;3.6;7466.73;221.0;585;;0.2188;False;True;
EXTREMO;130260305080009;Manaus;1302603;Planalto;Norte;não;;6546.77;1852.55;3.5;6265.62;242.0;775;0.0107;0.5626;False;True;
EXTREMO;130260305080040;Manaus;1302603;Planalto;Norte;não;;6510.57;1852.55;3.5;6265.62;291.0;923;0.0039;0.636;False;True;
EXTREMO;130260305090229;Manaus;1302603;Japiim;Norte;não;;6497.22;1852.55;3.5;6265.62;269.0;680;0.0;0.6441;False;True;
EXTREMO;130260305110016;Manaus;1302603;Parque 10 de Novembro;Norte;não;;6519.37;1852.55;3.5;6265.62;248.0;645;;0.5364;False;True;
EXTREMO;130260305110068;Manaus;1302603;Flores;Norte;não;;6394.95;1852.55;3.5;6265.62;220.0;646;0.0134;0.596;False;True;
EXTREMO;130260305110119;Manaus;1302603;Dom Pedro I;Norte;não;;6535.47;1852.55;3.5;6265.62;144.0;401;;0.4863;False;True;
EXTREMO;130260305110141;Manaus;1302603;Chapada;Norte;não;;6530.76;1852.55;3.5;6265.62;185.0;450;0.0076;0.4556;False;True;
EXTREMO;130260305110243;Manaus;1302603;Novo Aleixo;Norte;não;;6558.56;1852.55;3.5;6265.62;124.0;429;0.0;0.634;False;True;
EXTREMO;130260305110255;Manaus;1302603;Dom Pedro I;Norte;não;;6511.06;1852.55;3.5;6265.62;223.0;650;;0.5769;False;True;
EXTREMO;130260305110266;Manaus;1302603;Aleixo;Norte;não;;6457.87;1852.55;3.5;6265.62;131.0;369;;0.6152;False;True;
EXTREMO;130260305120581;Manaus;1302603;Colônia Santo Antônio;Norte;não;;6559.77;1852.55;3.5;6265.62;232.0;685;;0.6336;False;True;
EXTREMO;320120905000058;Cachoeiro de Itapemirim;3201209;Guandú;Sudeste;não;;7962.42;2288.77;3.5;6063.63;167.0;444;;0.2455;False;True;
EXTREMO;330350005100008;Nova Iguaçu;3303500;Caonze;Sudeste;não;;6227.52;1773.89;3.5;4578.21;191.0;395;;0.319;False;True;
EXTREMO;330350005100011;Nova Iguaçu;3303500;Centro;Sudeste;não;;6255.16;1773.89;3.5;4578.21;159.0;381;;0.3648;False;True;
EXTREMO;330350005170006;Nova Iguaçu;3303500;Paraíso;Sudeste;não;;6159.58;1773.89;3.5;4578.21;42.0;119;;0.3193;False;True;
EXTREMO;330490405000655;São Gonçalo;3304904;Pedro Alcântara;Sudeste;não;;6501.36;1853.3;3.5;4772.51;328.0;833;0.0178;0.3962;False;True;
EXTREMO;330490405000683;São Gonçalo;3304904;Centro;Sudeste;não;;6503.43;1853.3;3.5;4772.51;254.0;683;0.0;0.3397;False;True;
EXTREMO;330490420000439;São Gonçalo;3304904;Parada Quarenta;Sudeste;não;;6555.4;1853.3;3.5;4772.51;213.0;523;0.0087;0.4302;False;True;
EXTREMO;350280405000020;Araçatuba;3502804;;Sudeste;não;;9705.6;2795.87;3.5;8365.39;117.0;244;;0.0615;False;True;
EXTREMO;350280405000372;Araçatuba;3502804;;Sudeste;não;;9849.06;2795.87;3.5;8365.39;54.0;179;0.0;0.1173;False;True;
EXTREMO;520860805000018;Goianésia;5208608;;Centro-Oeste;não;;8160.15;2323.24;3.5;7625.59;275.0;736;0.0221;0.4375;False;True;
EXTREMO;130260305090149;Manaus;1302603;Coroado;Norte;não;;6378.61;1852.55;3.4;6265.62;122.0;364;;0.5247;False;True;
EXTREMO;130260305110216;Manaus;1302603;Flores;Norte;não;;6346.3;1852.55;3.4;6265.62;45.0;150;0.0;0.5067;False;True;
EXTREMO;130260305120625;Manaus;1302603;Colônia Terra Nova;Norte;não;;6375.68;1852.55;3.4;6265.62;600.0;1770;0.0066;0.709;False;True;
EXTREMO;130260305130105;Manaus;1302603;Tarumã;Norte;não;;6291.87;1852.55;3.4;6265.62;212.0;613;0.0;0.7292;False;True;
EXTREMO;130260305130106;Manaus;1302603;Tarumã;Norte;não;;6274.0;1852.55;3.4;6265.62;224.0;638;0.0;0.768;False;True;
EXTREMO;291640105000008;Itapetinga;2916401;;Nordeste;não;;4959.3;1445.72;3.4;4163.84;178.0;479;0.0122;0.5574;False;True;
EXTREMO;312230605000529;Divinópolis;3122306;;Sudeste;não;;8306.93;2407.86;3.4;7127.51;167.0;481;0.008;0.341;False;True;
EXTREMO;320120905000258;Cachoeiro de Itapemirim;3201209;Dr. Gilberto Machado;Sudeste;não;;7702.08;2288.77;3.4;6063.63;322.0;842;0.0;0.2969;False;True;
EXTREMO;330170205000003;Duque de Caxias;3301702;Centro;Sudeste;não;;6151.73;1832.16;3.4;4394.04;92.0;210;0.0;0.3667;False;True;
EXTREMO;330170205000788;Duque de Caxias;3301702;Vinte e Cinco de Agosto;Sudeste;não;;6202.99;1832.16;3.4;4394.04;67.0;181;;0.4144;False;True;
EXTREMO;330350005100324;Nova Iguaçu;3303500;Centro;Sudeste;não;;6004.94;1773.89;3.4;4578.21;113.0;276;0.0251;0.3587;False;True;
EXTREMO;330490405000027;São Gonçalo;3304904;Vila Yara;Sudeste;não;;6350.97;1853.3;3.4;4772.51;219.0;545;;0.5523;False;True;
EXTREMO;350280405000005;Araçatuba;3502804;;Sudeste;não;;9613.95;2795.87;3.4;8365.39;84.0;161;;0.0932;False;True;
EXTREMO;350280405000134;Araçatuba;3502804;;Sudeste;não;;9574.71;2795.87;3.4;8365.39;173.0;402;;0.1592;False;True;
EXTREMO;350280405000345;Araçatuba;3502804;;Sudeste;não;;9480.0;2795.87;3.4;8365.39;10.0;30;0.0;0.2333;False;True;
EXTREMO;412550605000269;São José dos Pinhais;4125506;Dom Rodrigo;Sul;não;;9886.26;2945.26;3.4;8498.86;27.0;78;;0.2051;False;True;
EXTREMO;260345405100040;Camaragibe;2603454;Aldeia dos Camarás;Nordeste;não;;5325.31;1595.08;3.3;4403.49;178.0;497;0.0495;0.5372;False;True;
EXTREMO;312230605000208;Divinópolis;3122306;;Sudeste;não;;7831.97;2407.86;3.3;7127.51;224.0;529;0.0063;0.259;False;True;
EXTREMO;312230605000396;Divinópolis;3122306;;Sudeste;não;;7828.94;2407.86;3.3;7127.51;142.0;421;;0.1829;False;True;
EXTREMO;330170205000053;Duque de Caxias;3301702;Vinte e Cinco de Agosto;Sudeste;não;;5989.21;1832.16;3.3;4394.04;64.0;146;;0.3014;False;True;
EXTREMO;330170205000594;Duque de Caxias;3301702;Vinte e Cinco de Agosto;Sudeste;não;;5995.51;1832.16;3.3;4394.04;89.0;221;;0.3077;False;True;
EXTREMO;330170205000787;Duque de Caxias;3301702;Vinte e Cinco de Agosto;Sudeste;não;;6109.21;1832.16;3.3;4394.04;73.0;194;0.0235;0.4021;False;True;
EXTREMO;330170210000526;Duque de Caxias;3301702;Jardim Primavera;Sudeste;não;;6092.62;1832.16;3.3;4394.04;126.0;347;;0.5043;False;True;
EXTREMO;330350005100310;Nova Iguaçu;3303500;da Luz;Sudeste;não;;5934.42;1773.89;3.3;4578.21;259.0;696;0.0069;0.4296;False;True;
EXTREMO;350280405000001;Araçatuba;3502804;;Sudeste;não;;9246.63;2795.87;3.3;8365.39;105.0;208;;0.1298;False;True;
EXTREMO;350280405000061;Araçatuba;3502804;;Sudeste;não;;9170.13;2795.87;3.3;8365.39;233.0;566;0.0;0.1007;False;True;
EXTREMO;350280405000070;Araçatuba;3502804;;Sudeste;não;;9119.11;2795.87;3.3;8365.39;229.0;512;;0.1211;False;True;
EXTREMO;350280405000523;Araçatuba;3502804;;Sudeste;não;;9091.07;2795.87;3.3;8365.39;140.0;386;0.0;0.1321;False;True;
EXTREMO;350280405000615;Araçatuba;3502804;;Sudeste;não;;9317.32;2795.87;3.3;8365.39;161.0;492;0.0;0.122;False;True;
EXTREMO;520110805000192;Anápolis;5201108;;Centro-Oeste;não;;8515.83;2545.98;3.3;7466.73;264.0;858;0.0286;0.296;False;True;
EXTREMO;520110805000514;Anápolis;5201108;;Centro-Oeste;não;;8457.3;2545.98;3.3;7466.73;127.0;336;0.0185;0.3393;False;True;
EXTREMO;291640105000078;Itapetinga;2916401;;Nordeste;não;;4560.43;1445.72;3.2;4163.84;165.0;405;0.0142;0.6321;False;True;
EXTREMO;291640105000079;Itapetinga;2916401;;Nordeste;não;;4599.42;1445.72;3.2;4163.84;275.0;698;0.0267;0.5401;False;True;
EXTREMO;311230705000049;Capelinha;3112307;;Sudeste;não;;5923.03;1838.62;3.2;5461.35;283.0;776;0.0124;0.5438;False;True;
EXTREMO;312230605000002;Divinópolis;3122306;;Sudeste;não;;7664.12;2407.86;3.2;7127.51;236.0;591;0.0075;0.2064;False;True;
EXTREMO;312230605000007;Divinópolis;3122306;;Sudeste;não;;7729.31;2407.86;3.2;7127.51;311.0;835;;0.2024;False;True;
EXTREMO;312230605000011;Divinópolis;3122306;;Sudeste;não;;7767.67;2407.86;3.2;7127.51;208.0;496;0.0089;0.256;False;True;
EXTREMO;312230605000012;Divinópolis;3122306;;Sudeste;não;;7644.32;2407.86;3.2;7127.51;161.0;340;0.0;0.2235;False;True;
EXTREMO;312230605000448;Divinópolis;3122306;;Sudeste;não;;7791.2;2407.86;3.2;7127.51;10.0;23;0.0;0.5217;False;True;
EXTREMO;330350005100019;Nova Iguaçu;3303500;da Luz;Sudeste;não;;5660.43;1773.89;3.2;4578.21;180.0;530;;0.6075;False;True;
