CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
24;2408102;Natal;pct_sem_agua_canalizada;1076.0;0.007635030187115675;0.0337348686394416;0.0;0.0;0.006046873569532152
25;2500908;Arara;pct_agua_nao_encanada;17.0;0.05687219389986761;0.05725059560269435;0.023474178403755867;0.04838709677419355;0.05963302752293578
25;2500908;Arara;pct_agua_so_terreno;11.0;0.08964241282508398;0.16586217385841778;0.011299435028248588;0.047619047619047616;0.07262023023432479
25;2500908;Arara;pct_sem_agua_canalizada;19.0;0.10631735503500896;0.15146536947553457;0.03520857252200538;0.059523809523809534;0.11452506153501901
26;2603454;Camaragibe;pct_agua_nao_encanada;196.0;0.037145562732742894;0.07170441657498708;0.0;0.0;0.041134261260482405
26;2603454;Camaragibe;pct_agua_so_terreno;214.0;0.03636506697156939;0.056370727804020596;0.0;0.017050408499370298;0.04766821460330007
26;2603454;Camaragibe;pct_sem_agua_canalizada;272.0;0.060217608927673597;0.09017620746525745;0.004810610318084746;0.02158385093167703;0.07416020671834625
26;2607950;Jaqueira;pct_agua_nao_encanada;8.0;0.015115011488599187;0.024413756588454752;0.0;0.006;0.015863295561046264
26;2607950;Jaqueira;pct_agua_so_terreno;8.0;0.07807779556092381;0.06379639078783651;0.03252037095394589;0.06712396694214876;0.1110939098594583
26;2607950;Jaqueira;pct_sem_agua_canalizada;9.0;0.08378134972061951;0.08018877741531424;0.02183406113537123;0.07599999999999996;0.0950413223140496
26;2611606;Recife;pct_agua_nao_encanada;2193.0;0.010010494008102432;0.04185788087649603;0.0;0.0;0.0
26;2611606;Recife;pct_agua_so_terreno;2157.0;0.0327372146516168;0.08646739892305394;0.0;0.0;0.030434782608695653
26;2611606;Recife;pct_sem_agua_canalizada;2795.0;0.03676478079734655;0.09122626586069829;0.0;0.007462686567164201;0.03147130193631459
26;2600401;Água Preta;pct_agua_nao_encanada;23.0;0.016502993313156668;0.043740805923528275;0.0;0.0;0.012159939604734557
26;2600401;Água Preta;pct_agua_so_terreno;21.0;0.014082177322792187;0.024795446354976883;0.0;0.0;0.014245014245014245
26;2600401;Água Preta;pct_sem_agua_canalizada;32.0;0.027273282865162177;0.055037702462016;0.0;0.010894561342991826;0.024191808892124328
27;2704302;Maceió;pct_agua_nao_encanada;1317.0;0.0030987921943269126;0.03045936816389403;0.0;0.0;0.0
27;2704302;Maceió;pct_agua_so_terreno;1181.0;0.011452508400312592;0.05725868661303047;0.0;0.0;0.0
27;2704302;Maceió;pct_sem_agua_canalizada;1531.0;0.01418216351200885;0.060427001109339844;0.0;0.0;0.007299270072992692
27;2704708;Marechal Deodoro;pct_agua_nao_encanada;65.0;0.011945446690719702;0.041554147289989025;0.0;0.0;0.012658227848101266
27;2704708;Marechal Deodoro;pct_agua_so_terreno;70.0;0.013690984762948093;0.02833305619558745;0.0;0.0;0.01899159663865546
27;2704708;Marechal Deodoro;pct_sem_agua_canalizada;88.0;0.023366719798478854;0.04461186517760078;0.0;0.010849167253108138;0.02749460439913673
28;2803401;Japoatã;pct_agua_nao_encanada;6.0;0.01126305427152885;0.01577499929148041;0.0;0.004545454545454545;0.01647727272727273
28;2803401;Japoatã;pct_agua_so_terreno;5.0;0.0;0.0;0.0;0.0;0.0
28;2803401;Japoatã;pct_sem_agua_canalizada;7.0;0.011211162871488014;0.015079386122481376;0.0;0.004081632653061273;0.017424242424242398
29;2910800;Feira de Santana;pct_agua_nao_encanada;772.0;0.010074191276912312;0.028009178028384638;0.0;0.0;0.004767291531997415
29;2910800;Feira de Santana;pct_agua_so_terreno;740.0;0.010344382643275522;0.03317066517243643;0.0;0.0;0.0
29;2910800;Feira de Santana;pct_sem_agua_canalizada;997.0;0.019130000153951488;0.044505415393605356;0.0;0.005347593582887722;0.018867924528301883
29;2915502;Itajuípe;pct_agua_nao_encanada;24.0;0.008974578961211586;0.017731057310756228;0.0;0.0;0.014293934641845406
29;2915502;Itajuípe;pct_agua_so_terreno;19.0;0.01142758123516332;0.019060315706979882;0.0;0.0;0.022456613218185317
29;2915502;Itajuípe;pct_sem_agua_canalizada;29.0;0.01855340901425478;0.027030388859775024;0.0;0.005813953488372103;0.025362318840579712
29;2916401;Itapetinga;pct_agua_nao_encanada;83.0;0.002485551653044373;0.018373447370055467;0.0;0.0;0.0
29;2916401;Itapetinga;pct_agua_so_terreno;83.0;0.0006728525439361797;0.0043169936597036015;0.0;0.0;0.0
