CD_SETOR;NM_MUN;indice_01;escore_F1;escore_F2;escore_composto;escore_composto_bruto
355030848000117;São Paulo;0.260113;-1.310646;-0.479908;-1.020204;-0.759864
355030848000121;São Paulo;0.223239;-1.231657;-0.202236;-0.871751;-1.527252
355030848000123;São Paulo;0.222538;-1.636167;-0.469209;-1.228176;-1.594412
355030848000125;São Paulo;0.364345;0.843149;-0.114902;0.508196;0.222073
355030848000129;São Paulo;0.234845;-1.756167;-0.420678;-1.289254;-1.264
355030848000135;São Paulo;0.229589;-1.737549;-0.452052;-1.288114;-1.288142
355030848000137;São Paulo;0.221255;-1.832647;-0.40187;-1.33242;-1.503869
355030848000138;São Paulo;0.234306;-1.763377;-0.430114;-1.297242;-1.332108
355030848000139;São Paulo;0.221409;-1.75307;-0.341513;-1.259562;-1.342315
355030848000140;São Paulo;0.366986;1.105652;-0.010534;0.715411;0.4786
355030848000141;São Paulo;0.248515;-1.670684;-0.402802;-1.227408;-1.083313
355030848000142;São Paulo;0.225961;-1.775308;-0.431973;-1.305652;-1.317856
355030848000145;São Paulo;0.249993;-1.341156;-0.58859;-1.078045;-1.030718
355030848000146;São Paulo;0.261308;-1.130167;-0.576948;-0.936751;-0.720306
355030848000147;São Paulo;0.253213;-1.440664;-0.51365;-1.116562;-1.003039
355030848000148;São Paulo;0.224443;-1.797283;-0.420051;-1.315776;-1.366809
355030848000150;São Paulo;0.230538;-1.359542;-0.151044;-0.937027;-1.257178
355030848000152;São Paulo;0.226227;-1.820592;-0.403328;-1.325089;-1.494904
355030848000154;São Paulo;0.224845;-1.816179;-0.383264;-1.315204;-1.48753
355030848000155;São Paulo;0.233721;-1.71604;-0.389123;-1.252124;-1.151685
355030848000157;São Paulo;0.226808;-1.781988;-0.372192;-1.289096;-1.364769
355030848000160;São Paulo;0.239616;-1.726877;-0.363125;-1.250083;-1.298267
355030848000161;São Paulo;0.22024;-1.843174;-0.38946;-1.334927;-1.604382
355030848000162;São Paulo;0.265021;-1.428302;-0.492869;-1.101256;-0.911735
355030848000163;São Paulo;0.267611;-0.973632;-0.547073;-0.824499;-0.614792
355030848000164;São Paulo;0.21373;-1.867963;-0.39925;-1.354472;-1.714092
355030848000165;São Paulo;0.264322;-1.412785;-0.462097;-1.080406;-0.792123
355030848000166;São Paulo;0.252082;-1.450024;-0.514331;-1.122887;-1.299042
355030848000167;São Paulo;0.267077;-1.0898;-0.580292;-0.911666;-0.737561
355030848000170;São Paulo;0.276842;-0.91797;-0.721826;-0.849395;-0.673057
355030848000171;São Paulo;0.288063;-1.091514;-0.649976;-0.937144;-0.705322
355030848000172;São Paulo;0.243898;-1.40112;-0.524717;-1.094713;-1.084502
355030848000173;São Paulo;0.238254;-1.768;-0.382565;-1.283625;-1.449667
355030848000174;São Paulo;0.236186;-1.766015;-0.413381;-1.293108;-1.317395
355030848000175;São Paulo;0.23861;-1.745028;-0.412918;-1.279296;-1.245037
355030848000176;São Paulo;0.271466;-1.379842;-0.528285;-1.082121;-0.873741
355030848000179;São Paulo;0.25452;-1.534637;-0.461023;-1.159281;-0.867803
355030848000180;São Paulo;0.263754;-1.476773;-0.49139;-1.132264;-0.822653
355030848000181;São Paulo;0.270274;-1.209578;-0.600635;-0.99668;-0.743548
355030848000183;São Paulo;0.246789;-1.374082;-0.579339;-1.096224;-1.000345
355030848000185;São Paulo;0.219423;-1.449111;-0.076479;-0.969212;-1.537281
355030848000190;São Paulo;0.255483;-1.341247;-0.523451;-1.05533;-0.851103
355030848000191;São Paulo;0.27437;-0.960701;-0.652381;-0.852906;-0.722846
355030848000192;São Paulo;0.222357;-1.82089;-0.403319;-1.32528;-1.446165
355030848000197;São Paulo;0.251875;-1.055367;-0.362503;-0.813128;-0.844378
355030848000200;São Paulo;0.29363;-0.511078;-0.684613;-0.571749;-0.374232
355030848000201;São Paulo;0.303058;-0.982758;-0.455769;-0.798513;-0.508102
355030848000202;São Paulo;0.244854;-1.72151;-0.388633;-1.25551;-1.249854
355030848000203;São Paulo;0.235292;-1.772943;-0.393901;-1.290803;-1.353485
355030848000206;São Paulo;0.218683;-1.824102;-0.389735;-1.32262;-1.459667
355030848000207;São Paulo;0.250968;-1.693128;-0.372244;-1.231321;-1.275364
355030848000208;São Paulo;0.240647;-1.508763;-0.396442;-1.119874;-1.134761
355030848000210;São Paulo;0.255936;-1.246543;-0.58875;-1.016566;-1.032663
355030848000211;São Paulo;0.223169;-1.81662;-0.42235;-1.329156;-1.51661
355030848000212;São Paulo;0.211864;-1.769019;-0.303047;-1.256486;-1.899701
355030848000213;São Paulo;0.22802;-1.796659;-0.383636;-1.302639;-1.410017
355030848000214;São Paulo;0.232468;-1.770188;-0.366988;-1.279602;-1.404678
355030848000215;São Paulo;0.255569;-1.248242;-0.611046;-1.025466;-1.087538
355030848000216;São Paulo;0.23579;-1.748368;-0.438682;-1.290476;-1.312764
355030848000217;São Paulo;0.215434;-1.861823;-0.386328;-1.345961;-1.736034
355030848000219;São Paulo;0.223457;-1.820058;-0.39525;-1.321917;-1.457444
355030848000220;São Paulo;0.229919;-1.81381;-0.408437;-1.322464;-1.546843
355030848000221;São Paulo;0.220492;-1.805236;-0.378375;-1.306378;-1.41174
355030848000223;São Paulo;0.253563;-1.258131;-0.399497;-0.957936;-0.851692
355030848000224;São Paulo;0.238903;-1.625695;-0.354493;-1.181258;-1.285963
355030848000225;São Paulo;0.241831;-1.150273;-0.203451;-0.819245;-1.512043
355030848000226;São Paulo;0.272886;-0.684726;-0.76062;-0.71126;-0.538294
355030848000231;São Paulo;0.273374;-1.34446;-0.569778;-1.073616;-1.11831
355030848000232;São Paulo;0.238434;-1.733304;-0.369507;-1.256494;-1.280184
355030848000233;São Paulo;0.261035;-1.541144;-0.493756;-1.174957;-0.948872
355030848000238;São Paulo;0.250652;-1.493979;-0.352397;-1.09486;-0.850257
355030848000239;São Paulo;0.245829;-1.736707;-0.410495;-1.273038;-1.301985
355030848000240;São Paulo;0.24236;-1.533927;-0.400195;-1.137552;-1.451864
355030848000241;São Paulo;0.251238;-1.627171;-0.308596;-1.166172;-1.335219
355030848000243;São Paulo;0.247927;-1.643862;-0.462547;-1.230851;-1.065566
355030848000244;São Paulo;0.240655;-1.545672;-0.398346;-1.144544;-1.159443
355030848000247;São Paulo;0.246075;-1.488015;-0.181345;-1.031178;-1.304319
355030848000248;São Paulo;0.236987;-1.757662;-0.378372;-1.275435;-1.349166
355030848000249;São Paulo;0.217268;-1.781078;-0.332641;-1.274676;-1.511677
355030848000253;São Paulo;0.25556;-1.568924;-0.481327;-1.188679;-0.952666
355030848000256;São Paulo;0.240358;-1.689919;-0.407877;-1.241692;-1.093623
355030848000262;São Paulo;0.236897;-1.731819;-0.445984;-1.282266;-1.286976
355030848000263;São Paulo;0.309554;-1.109049;-0.457751;-0.881342;-0.461317
355030848000264;São Paulo;0.229229;-1.779429;-0.422729;-1.3051;-1.324612
355030848000266;São Paulo;0.235573;-1.776557;-0.421376;-1.302759;-1.405205
355030848000269;São Paulo;0.254214;-1.189822;-0.56351;-0.970851;-0.89483
355030848000271;São Paulo;0.216864;-1.689247;-0.250551;-1.186251;-1.731632
355030848000272;São Paulo;0.23433;-1.796651;-0.410683;-1.31209;-1.511441
355030848000273;São Paulo;0.237744;-1.699162;-0.387615;-1.240619;-1.125845
355030848000277;São Paulo;0.219961;-1.768975;-0.326052;-1.264501;-1.495503
355030848000279;São Paulo;0.219998;-1.724238;-0.284315;-1.220813;-1.73389
355030848000280;São Paulo;0.222949;-1.801064;-0.398194;-1.310594;-1.363713
355030848000281;São Paulo;0.226657;-1.788476;-0.405594;-1.304993;-1.327387
355030848000282;São Paulo;0.241316;-1.717174;-0.443069;-1.271722;-1.229417
355030849000001;São Paulo;0.259066;-1.406911;-0.552866;-1.10832;-0.971564
355030849000009;São Paulo;0.305696;-0.960859;-0.447234;-0.781286;-0.571956
355030849000011;São Paulo;0.286092;-0.989477;-0.705229;-0.890098;-0.883611
355030849000012;São Paulo;0.247894;-1.670657;-0.450365;-1.244019;-1.112341
355030849000017;São Paulo;0.226068;-1.683874;-0.472644;-1.260404;-1.292757
355030849000018;São Paulo;0.29702;-0.945556;-0.703572;-0.860954;-0.725967
355030849000020;São Paulo;0.275317;-1.128826;-0.482167;-0.902741;-0.595838
355030849000021;São Paulo;0.295525;-0.970465;-0.539162;-0.819673;-0.503378
355030849000023;São Paulo;0.259387;-1.482189;-0.466768;-1.127179;-0.908545
355030849000027;São Paulo;0.230824;-1.767592;-0.436879;-1.302348;-1.3682
355030849000028;São Paulo;0.267899;-1.387429;-0.537091;-1.090134;-0.991796
355030849000029;São Paulo;0.256799;-1.365821;-0.584745;-1.092742;-1.101365
355030849000030;São Paulo;0.293101;-0.923565;-0.465427;-0.763391;-0.510456
355030849000032;São Paulo;0.244071;-1.438271;-0.566898;-1.133622;-1.121624
355030849000033;São Paulo;0.248936;-1.644368;-0.468968;-1.233425;-1.115549
355030849000035;São Paulo;0.298924;-0.662527;-0.784648;-0.705223;-0.475069
355030849000037;São Paulo;0.242414;-1.721163;-0.416798;-1.265131;-1.187148
355030849000038;São Paulo;0.26893;-1.224334;-0.600004;-1.006056;-0.848401
355030849000041;São Paulo;0.235095;-1.777202;-0.381964;-1.2894;-1.431594
355030849000044;São Paulo;0.247193;-1.665987;-0.452086;-1.241584;-1.096991
355030849000045;São Paulo;0.273024;-1.097827;-0.537931;-0.902076;-0.602474
355030849000051;São Paulo;0.224516;-1.791804;-0.383765;-1.299526;-1.358515
355030849000057;São Paulo;0.232955;-1.686576;-0.473909;-1.262604;-1.284419
355030849000058;São Paulo;0.241015;-1.368664;-0.591519;-1.096959;-1.055927
355030849000059;São Paulo;0.281575;-1.036047;-0.687157;-0.914068;-0.76867
355030849000061;São Paulo;0.237499;-1.696244;-0.459561;-1.263876;-1.190964
355030849000064;São Paulo;0.246582;-1.341784;-0.603973;-1.083831;-1.0416
355030849000065;São Paulo;0.251209;-1.368939;-0.569699;-1.089509;-0.997581
355030849000068;São Paulo;0.31504;-0.742304;-0.717918;-0.733779;-0.453531
355030849000070;São Paulo;0.283623;-1.222073;-0.460288;-0.955738;-0.657014
355030849000087;São Paulo;0.259836;-1.374723;-0.577246;-1.095909;-1.070862
355030849000088;São Paulo;0.265318;-1.381003;-0.567182;-1.096475;-0.993699
355030849000092;São Paulo;0.25882;-1.625194;-0.462939;-1.218847;-1.090578
355030849000096;São Paulo;0.333074;-0.354478;0.022164;-0.222796;-0.193988
355030849000106;São Paulo;0.285737;-0.78553;-0.795163;-0.788898;-0.77553
355030849000107;São Paulo;0.251103;-1.419414;-0.568984;-1.122087;-1.159025
355030849000109;São Paulo;0.254232;-0.676962;-0.873325;-0.745614;-0.784822
355030849000111;São Paulo;0.245782;-1.642302;-0.438866;-1.221557;-1.011553
355030849000112;São Paulo;0.293434;-0.879306;-0.735406;-0.828996;-0.680761
355030849000114;São Paulo;0.30969;-0.41543;-0.909269;-0.588086;-0.458761
355030849000116;São Paulo;0.247218;-1.635141;-0.467412;-1.22688;-1.053515
355030849000118;São Paulo;0.237653;-1.758559;-0.395019;-1.281839;-1.312098
355030849000119;São Paulo;0.23715;-1.737876;-0.445313;-1.285971;-1.432208
355030849000120;São Paulo;0.257605;-1.17947;-0.662876;-0.998859;-1.09482
355030849000121;São Paulo;0.253231;-1.071811;-0.644054;-0.922259;-0.995124
355030849000122;São Paulo;0.29249;-0.936155;-0.689107;-0.849782;-0.598157
355030849000123;São Paulo;0.236045;-1.247818;-0.100236;-0.846601;-1.268196
355030849000126;São Paulo;0.227828;-1.482884;-0.123224;-1.007521;-1.625409
355030849000127;São Paulo;0.288093;-1.151561;-0.359046;-0.874482;-0.693888
355030849000128;São Paulo;0.280547;-1.183562;-0.197293;-0.838743;-0.617775
355030849000130;São Paulo;0.304678;-0.520055;-0.833115;-0.629507;-0.412059
355030849000131;São Paulo;0.264201;-1.426323;-0.539533;-1.116284;-0.970934
355030849000132;São Paulo;0.255784;-1.221509;-0.586408;-0.999465;-0.935087
355030849000133;São Paulo;0.236427;-1.680006;-0.298615;-1.197045;-1.410109
355030849000134;São Paulo;0.223883;-1.38945;-0.036277;-0.916354;-1.525336
355030849000138;São Paulo;0.238639;-1.625615;-0.39162;-1.194186;-1.203841
355030849000140;São Paulo;0.245955;-1.545467;-0.451423;-1.162968;-1.104728
355030849000141;São Paulo;0.251732;-1.481303;-0.51209;-1.142447;-0.957644
355030849000142;São Paulo;0.235003;-1.756168;-0.432844;-1.293508;-1.311857
355030849000143;São Paulo;0.266638;-0.901846;-0.762259;-0.853044;-0.768219
355030849000144;São Paulo;0.231127;-1.764459;-0.439294;-1.301156;-1.395631
355030849000146;São Paulo;0.260651;-1.458424;-0.535711;-1.135825;-1.050403
355030849000150;São Paulo;0.241325;-1.674396;-0.377496;-1.220974;-1.096242
355030849000152;São Paulo;0.226282;-1.809674;-0.401848;-1.317471;-1.421241
355030849000153;São Paulo;0.232409;-1.759347;-0.404938;-1.285819;-1.25277
355030849000157;São Paulo;0.238325;-1.734516;-0.444498;-1.283501;-1.485626
355030849000158;São Paulo;0.225886;-1.799269;-0.406416;-1.312301;-1.36821
355030849000159;São Paulo;0.274334;-1.516013;-0.450655;-1.143543;-0.844571
355030849000160;São Paulo;0.255847;-1.626951;-0.47157;-1.223007;-1.277916
355030849000161;São Paulo;0.251783;-1.680882;-0.451742;-1.251151;-1.287325
355030849000163;São Paulo;0.321045;-0.523934;-0.618489;-0.556993;-0.263197
355030849000164;São Paulo;0.27043;-1.112368;-0.673852;-0.959054;-0.864013
355030849000165;São Paulo;0.286548;-0.993514;-0.600681;-0.856172;-0.557787
355030849000166;São Paulo;0.23426;-1.750065;-0.397411;-1.277151;-1.240298
355030849000167;São Paulo;0.305985;-0.793738;-0.682451;-0.75483;-0.4763
355030849000168;São Paulo;0.228882;-1.775218;-0.435368;-1.30678;-1.378329
355030849000170;São Paulo;0.228227;-1.739328;-0.398039;-1.270388;-1.188045
355030849000172;São Paulo;0.223065;-1.725268;-0.291125;-1.223864;-1.644921
355030849000173;São Paulo;0.233401;-1.745758;-0.396466;-1.274019;-1.223064
355030849000174;São Paulo;0.231531;-1.791694;-0.41761;-1.311287;-1.419672
355030849000175;São Paulo;0.220132;-1.804967;-0.365233;-1.301608;-1.453462
355030849000177;São Paulo;0.222371;-1.813826;-0.407137;-1.322021;-1.413183
355030849000178;São Paulo;0.260632;-1.14259;-0.658762;-0.973434;-0.944423
355030849000179;São Paulo;0.229848;-1.774522;-0.435834;-1.306491;-1.413978
355030849000185;São Paulo;0.263989;-1.369442;-0.550838;-1.083242;-0.941806
355030849000188;São Paulo;0.234537;-1.798472;-0.413604;-1.314295;-1.600449
355030849000189;São Paulo;0.267065;-1.373254;-0.558846;-1.088521;-0.947384
355030849000190;São Paulo;0.277127;-1.011634;-0.637217;-0.880731;-0.728832
355030849000192;São Paulo;0.321295;-0.417428;-0.866989;-0.574603;-0.377818
355030849000193;São Paulo;0.308824;-0.816649;-0.69861;-0.77538;-0.462596
355030849000194;São Paulo;0.258484;-1.575936;-0.49175;-1.196883;-1.148407
355030849000196;São Paulo;0.243283;-1.152752;-0.56553;-0.947448;-0.871114
355030849000197;São Paulo;0.254114;-1.434421;-0.537851;-1.120963;-0.913258
355030849000199;São Paulo;0.238244;-1.751128;-0.413702;-1.283538;-1.267929
355030849000202;São Paulo;0.243241;-1.582902;-0.45336;-1.187992;-0.932523
355030849000203;São Paulo;0.238613;-1.549357;-0.478656;-1.175019;-1.195126
355030849000206;São Paulo;0.223073;-1.354938;-0.390713;-1.017826;-1.560375
355030849000209;São Paulo;0.230587;-1.524867;-0.512109;-1.170787;-1.381749
355030849000210;São Paulo;0.221288;-1.582852;-0.379845;-1.162257;-1.489153
355030849000211;São Paulo;0.244452;-0.927931;-0.71841;-0.854679;-1.162906
355030849000214;São Paulo;0.225937;-1.282224;-0.559394;-1.029509;-1.333757
355030849000215;São Paulo;0.235196;-1.104993;-0.693001;-0.960952;-1.253774
355030849000216;São Paulo;0.226228;-1.769912;-0.443086;-1.306028;-1.532554
355030849000217;São Paulo;0.256116;-0.863872;-0.708163;-0.809433;-0.953208
355030849000218;São Paulo;0.245635;-1.65645;-0.44807;-1.233977;-1.051781
355030849000222;São Paulo;0.243862;-1.510687;-0.537608;-1.17048;-1.18274
355030849000223;São Paulo;0.253276;-1.252896;-0.637027;-1.037576;-1.059805
355030849000224;São Paulo;0.2752;-0.986625;-0.696645;-0.885242;-0.69165
355030849000226;São Paulo;0.268191;-0.433898;-0.832717;-0.573333;-0.390437
355030849000227;São Paulo;0.277125;-0.348483;-0.85247;-0.524687;-0.20199
355030849000229;São Paulo;0.246007;-1.456765;-0.530861;-1.133051;-1.031232
355030849000231;São Paulo;0.257253;-1.212327;-0.648461;-1.015189;-1.042692
355030849000232;São Paulo;0.332692;-0.249427;-0.892712;-0.474332;-0.262031
355030849000233;São Paulo;0.252871;-1.505634;-0.391768;-1.116205;-0.837951
355030849000234;São Paulo;0.353366;0.813071;-0.810291;0.245512;0.1944
355030849000235;São Paulo;0.28832;-0.902148;-0.723989;-0.83986;-0.623901
355030849000236;São Paulo;0.298549;-1.139416;-0.593757;-0.948643;-0.611333
355030849000237;São Paulo;0.280236;-1.492406;-0.476198;-1.13712;-0.851499
355030849000238;São Paulo;0.21749;-1.501011;-0.519251;-1.157769;-1.805881
355030849000239;São Paulo;0.240446;-1.253513;-0.644406;-1.040557;-1.111783
355030849000240;São Paulo;0.244717;-1.384244;-0.589368;-1.10634;-1.154383
355030849000241;São Paulo;0.239105;-1.734266;-0.441434;-1.282267;-1.294094
355030849000243;São Paulo;0.253133;-1.606679;-0.474928;-1.210997;-1.025562
355030849000247;São Paulo;0.305015;-0.690951;-0.796715;-0.727928;-0.58581
355030849000248;São Paulo;0.286847;-1.400789;-0.51363;-1.090621;-0.781033
355030849000249;São Paulo;0.287285;-1.187078;-0.603525;-0.983057;-0.732484
355030849000250;São Paulo;0.289596;-1.386838;-0.520954;-1.084108;-0.8038
355030849000252;São Paulo;0.302764;-0.817154;-0.590961;-0.738073;-0.420975
355030849000253;São Paulo;0.273574;-1.323701;-0.579221;-1.063416;-0.951012
355030849000254;São Paulo;0.26143;-1.470756;-0.533545;-1.143089;-1.077518
355030850000001;São Paulo;0.289194;-0.836918;-0.693523;-0.786784;-0.529283
355030850000003;São Paulo;0.27762;-0.946687;-0.5357;-0.802998;-0.54182
355030850000004;São Paulo;0.30918;-0.688635;-0.488003;-0.61849;-0.326451
355030850000005;São Paulo;0.301206;-0.775505;-0.482748;-0.673152;-0.369473
355030850000006;São Paulo;0.304676;-0.75236;-0.364867;-0.616885;-0.315385
355030850000007;São Paulo;0.281858;-1.060328;-0.368932;-0.818602;-0.592521
355030850000008;São Paulo;0.244652;-1.65817;-0.436306;-1.230983;-1.040012
355030850000010;São Paulo;0.29279;-0.722375;-0.56669;-0.667945;-0.426349
355030850000011;São Paulo;0.312767;-0.547792;-0.642501;-0.580904;-0.301024
355030850000012;São Paulo;0.315209;-0.617325;-0.490402;-0.57295;-0.286587
355030850000013;São Paulo;0.306168;-0.537918;-0.475584;-0.516125;-0.291295
355030850000014;São Paulo;0.284821;-1.11492;-0.58618;-0.930062;-0.584138
355030850000015;São Paulo;0.297746;-0.84658;-0.449382;-0.707712;-0.403847
355030850000018;São Paulo;0.509675;1.46465;-0.189822;0.886215;0.884382
355030850000019;São Paulo;0.328492;-0.062422;-0.790996;-0.317146;-0.156352
355030850000021;São Paulo;0.426654;0.606362;1.574831;0.944958;0.789802
355030850000022;São Paulo;0.322844;0.06546;0.129575;0.087876;-0.020315
355030850000023;São Paulo;0.287559;-1.150507;-0.473406;-0.91378;-0.615962
355030850000027;São Paulo;0.299155;-0.526146;-0.624567;-0.560556;-0.343064
355030850000028;São Paulo;0.291643;-0.655257;-0.585735;-0.630951;-0.403365
355030850000029;São Paulo;0.316307;-0.118395;-0.893265;-0.389305;-0.212316
355030850000030;São Paulo;0.313115;-0.50859;-0.443706;-0.485905;-0.240207
355030850000031;São Paulo;0.313242;-0.588914;-0.594933;-0.591018;-0.297682
355030850000032;São Paulo;0.302101;-0.727478;-0.426256;-0.622165;-0.364944
355030850000033;São Paulo;0.291069;-0.591611;-0.545665;-0.575548;-0.388383
355030850000034;São Paulo;0.286313;-0.82322;-0.367491;-0.663889;-0.431785
355030850000035;São Paulo;0.301209;-0.750097;-0.448067;-0.644501;-0.360757
355030850000036;São Paulo;0.301365;-0.621852;-0.528673;-0.589275;-0.342042
355030850000037;São Paulo;0.290104;-0.863341;-0.457045;-0.721292;-0.469354
355030850000038;São Paulo;0.288676;-1.264617;-0.418131;-0.968669;-0.584354
355030850000039;São Paulo;0.324583;0.016019;0.016731;0.016268;-0.12823
355030850000042;São Paulo;0.326826;-0.246942;-0.637053;-0.383332;-0.165771
355030850000046;São Paulo;0.384783;1.672208;-1.098393;0.703552;0.574959
355030850000047;São Paulo;0.310068;-0.504469;0.192625;-0.260751;-0.270794
355030850000050;São Paulo;0.291603;-1.081058;0.190339;-0.636553;-0.524148
355030850000051;São Paulo;0.283109;-1.058578;-0.65868;-0.918766;-0.686857
355030850000052;São Paulo;0.275661;-1.175383;-0.601419;-0.974714;-0.697291
355030850000054;São Paulo;0.327196;-0.238276;-0.507785;-0.332501;-0.125025
355030850000055;São Paulo;0.309989;-0.389247;-0.883459;-0.562033;-0.35847
355030850000056;São Paulo;0.282518;-1.091097;-0.620293;-0.926494;-0.636571
355030850000057;São Paulo;0.309948;-0.722613;-0.448571;-0.626802;-0.32551
355030850000059;São Paulo;0.310389;-0.865102;-0.589203;-0.768642;-0.393418
355030850000060;São Paulo;0.312545;-0.577653;-0.62639;-0.594693;-0.306178
355030850000061;São Paulo;0.288182;-0.926345;-0.595015;-0.810506;-0.531003
355030850000063;São Paulo;0.279762;-1.324736;-0.504072;-1.037816;-0.694694
355030850000064;São Paulo;0.263505;-1.324468;-0.570885;-1.061001;-0.852882
355030850000066;São Paulo;0.266267;-1.234159;-0.428545;-0.952501;-0.672176
355030850000067;São Paulo;0.29364;-0.596191;-0.68772;-0.628191;-0.397898
355030850000069;São Paulo;0.311034;-0.481466;-0.617867;-0.529154;-0.28048
355030850000070;São Paulo;0.312945;-0.347729;-0.729881;-0.481337;-0.256748
355030850000071;São Paulo;0.311983;-0.302244;-0.700082;-0.441336;-0.247585
355030850000072;São Paulo;0.31793;-0.347306;-0.72738;-0.480187;-0.246815
355030850000073;São Paulo;0.316319;-0.423686;-0.570589;-0.475046;-0.235413
355030850000074;São Paulo;0.313731;-0.524875;-0.435279;-0.493551;-0.234686
355030850000076;São Paulo;0.337072;0.231599;-0.214193;0.075742;-0.072757
355030850000077;São Paulo;0.321996;-0.656369;-0.60598;-0.638752;-0.295545
355030850000078;São Paulo;0.307651;-0.723817;-0.423352;-0.618769;-0.324465
355030850000079;São Paulo;0.300845;-1.018313;0.232674;-0.580944;-0.527751
355030850000080;São Paulo;0.403559;0.574289;0.239322;0.457178;0.371253
355030850000081;São Paulo;0.301086;-1.010598;-0.431404;-0.8081;-0.439999
355030850000082;São Paulo;0.309225;-0.425083;-0.58859;-0.482249;-0.280038
355030850000086;São Paulo;0.308121;-0.848877;-0.33077;-0.667737;-0.344506
355030850000087;São Paulo;0.315075;-0.743761;-0.325394;-0.597492;-0.276294
355030850000088;São Paulo;0.291118;-1.080787;-0.322528;-0.815685;-0.536499
355030850000089;São Paulo;0.290683;-0.830617;0.346377;-0.419117;-0.423563
355030850000090;São Paulo;0.285372;-0.721064;-0.512679;-0.648209;-0.448836
355030850000092;São Paulo;0.364893;0.67067;0.98169;0.779408;0.306166
355030850000094;São Paulo;0.338599;0.487939;-1.004549;-0.033864;0.043686
355030850000096;São Paulo;0.298053;-0.900417;-0.556423;-0.78015;-0.435947
355030850000097;São Paulo;0.269434;-1.358748;-0.495565;-1.056962;-0.748768
355030850000099;São Paulo;0.279235;-1.077256;-0.212709;-0.774994;-0.612156
355030850000100;São Paulo;0.278515;-1.132904;-0.58826;-0.942486;-0.6403
355030850000102;São Paulo;0.322396;-0.839885;-0.370044;-0.67562;-0.334637
355030850000103;São Paulo;0.38339;0.791672;0.238752;0.598361;0.328721
355030850000104;São Paulo;0.305273;-0.61776;-0.564397;-0.599103;-0.343273
355030850000107;São Paulo;0.304939;-0.812694;-0.391706;-0.665508;-0.352774
355030850000110;São Paulo;0.341977;0.353568;-0.728573;-0.024769;0.120853
355030850000111;São Paulo;0.266092;-1.541922;-0.465832;-1.1657;-0.885185
355030850000113;São Paulo;0.336414;0.262917;-0.762147;-0.095466;0.049028
355030850000116;São Paulo;0.306617;-0.429337;-0.7374;-0.537042;-0.310115
355030850000117;São Paulo;0.283115;-0.946636;-0.477915;-0.782762;-0.498173
355030850000118;São Paulo;0.270248;-1.461644;-0.510928;-1.129255;-0.846538
355030850000120;São Paulo;0.294736;-0.770397;0.224541;-0.422547;-0.420434
355030850000121;São Paulo;0.29385;-0.902543;-0.567584;-0.785435;-0.476067
355030850000122;São Paulo;0.308805;-0.881987;-0.480193;-0.741512;-0.392494
355030850000123;São Paulo;0.283032;-0.856601;-0.59347;-0.764605;-0.503764
355030850000124;São Paulo;0.299501;-0.357081;-0.620597;-0.449211;-0.291604
355030850000125;São Paulo;0.279818;-1.198626;-0.447848;-0.936139;-0.579888
355030850000127;São Paulo;0.310585;-0.882973;-0.619772;-0.790953;-0.440061
355030850000129;São Paulo;0.352702;0.574217;-0.954831;0.039632;0.045131
355030850000131;São Paulo;0.301153;-0.609205;-0.742723;-0.655886;-0.399792
355030850000132;São Paulo;0.26103;-1.007205;-0.716709;-0.905642;-0.774306
355030850000133;São Paulo;0.24704;-1.637124;-0.45727;-1.224624;-1.02718
355030850000134;São Paulo;0.273594;-1.364144;-0.524064;-1.070436;-0.763558
355030850000135;São Paulo;0.273016;-1.27666;-0.544295;-1.020611;-0.731072
355030850000136;São Paulo;0.41088;0.004843;1.984645;0.69702;0.474497
355030850000137;São Paulo;0.255508;-1.2609;-0.305589;-0.926905;-0.940502
355030850000138;São Paulo;0.252658;-1.604124;-0.352452;-1.166515;-1.026063
355030850000139;São Paulo;0.258737;-1.591011;-0.379317;-1.167379;-0.97637
355030850000140;São Paulo;0.240719;-1.686546;-0.442922;-1.251751;-1.10515
355030850000141;São Paulo;0.245127;-1.627449;-0.471951;-1.223464;-1.038911
355030850000142;São Paulo;0.262042;-1.310829;-0.50519;-1.029162;-0.773489
355030850000143;São Paulo;0.263135;-1.228386;-0.414187;-0.943726;-0.708177
355030850000144;São Paulo;0.288905;-0.94086;-0.493609;-0.784492;-0.482314
355030850000145;São Paulo;0.304933;-0.67544;-0.596815;-0.647951;-0.3768
355030850000146;São Paulo;0.272417;-1.229016;-0.562133;-0.995861;-0.784577
355030850000147;São Paulo;0.291048;-0.724611;-0.553567;-0.664811;-0.424802
355030850000148;São Paulo;0.28974;-0.815617;-0.349415;-0.652624;-0.531267
355030850000149;São Paulo;0.264095;-1.167815;-0.551338;-0.952283;-0.801196
355030850000150;São Paulo;0.341951;0.102958;-0.648025;-0.1596;-0.011816
355030850000151;São Paulo;0.349327;0.644066;-0.878241;0.111838;0.160891
355030850000152;São Paulo;0.370894;0.981787;0.00449;0.640105;0.384041
355030850000153;São Paulo;0.322735;-0.756929;-0.573745;-0.692884;-0.316092
355030850000154;São Paulo;0.310884;-0.966537;-0.491443;-0.800435;-0.406336
355030850000156;São Paulo;0.275553;-1.172445;-0.459342;-0.92313;-0.679848
355030850000157;São Paulo;0.324227;-0.365905;0.085749;-0.207998;-0.209532
355030850000158;São Paulo;0.325234;-0.374363;-0.735684;-0.500688;-0.235813
