CD_UF;indicador;dimensao;componente_ivs;n_setores;media_entre_setores;dp_entre_setores;p25;mediana;p75;razao_agregada
24;pct_casa_vila_condominio;Morfologia;False;3579;0.044868;0.102377;0.000000;0.000000;0.044693;0.049552
24;pct_sem_agua_canalizada;Saneamento;False;4093;0.035059;0.091560;0.000000;0.006550;0.027027;0.969381
24;pct_agua_nao_encanada;Saneamento;False;3127;0.021772;0.079577;0.000000;0.000000;0.013158;0.017266
24;pct_agua_so_terreno;Saneamento;False;3011;0.021952;0.068659;0.000000;0.000000;0.017583;0.020489
24;pct_sem_banheiro;Saneamento;False;3184;0.006661;0.028598;0.000000;0.000000;0.000000;0.005992
24;pct_sem_banheiro_nem_sanitario;Saneamento;False;3766;0.000265;0.003062;0.000000;0.000000;0.000000;0.000231
24;pct_resp_feminino;Socioeconômica;False;4093;0.511084;0.101992;0.444444;0.511628;0.578378;0.509913
24;pct_crianca_0a4;Demografia;False;4083;0.060989;0.020171;0.046421;0.060000;0.073845;0.061554
24;pct_pop_0a14;Demografia;False;4098;0.194012;0.049484;0.160789;0.194151;0.228348;0.196486
24;pct_idoso_60mais;Demografia;False;4095;0.152864;0.067292;0.103250;0.145125;0.197680;0.148903
24;iep_setor;Demografia;False;4086;93.428845;71.043740;45.525720;74.385930;119.712975;75.788324
24;rdi_setor;Demografia;False;4095;24.005785;11.947972;15.431183;22.085890;30.924403;22.748766
24;prop_70mais_entre_60mais;Demografia;False;4064;45.261935;9.646515;39.175258;45.660733;51.515152;46.607987
25;pct_agua_inad;Saneamento;True;6308;0.114623;0.239556;0.000000;0.000000;0.088686;0.107298
25;pct_esgoto_inad;Saneamento;True;6308;0.247802;0.347592;0.000000;0.037037;0.435294;0.238713
25;pct_lixo_inad;Saneamento;True;6307;0.078849;0.188652;0.000000;0.000000;0.046980;0.068104
25;razao_moradores;Socioeconômica;True;6308;2.857489;0.279352;2.705652;2.869666;3.021529;2.862565
25;pct_analfab;Socioeconômica;True;6016;0.135108;0.086655;0.063585;0.128063;0.192308;0.133005
25;renda_media;Socioeconômica;True;6306;2263.980726;2227.959362;1213.132500;1532.665000;2229.052500;2263.980726
25;pct_raca_pretpardind;Socioeconômica;True;6308;0.625341;0.117364;0.560382;0.642857;0.703337;0.628363
25;pct_dom_improv;Morfologia;False;5929;0.000686;0.014571;0.000000;0.000000;0.000000;0.000415
25;pct_hab_precaria;Morfologia;False;6308;0.001857;0.021734;0.000000;0.000000;0.000000;0.001215
25;pct_moradia_convencional;Morfologia;False;6308;0.995422;0.021179;0.995881;1.000000;1.000000;0.996884
25;pct_moradia_nao_convencional;Morfologia;False;6308;0.001266;0.017025;0.000000;0.000000;0.000000;0.000862
25;pct_apartamento;Morfologia;False;5565;0.173486;0.290215;0.000000;0.031674;0.173759;0.182868
25;pct_casa;Morfologia;False;6250;0.827190;0.276505;0.814286;0.960080;0.996387;0.821316
25;pct_casa_vila_condominio;Morfologia;False;5657;0.025409;0.086194;0.000000;0.000000;0.000000;0.023533
25;pct_sem_agua_canalizada;Saneamento;False;6303;0.041901;0.112467;0.000000;0.004184;0.026316;0.960306
25;pct_agua_nao_encanada;Saneamento;False;5207;0.034232;0.107534;0.000000;0.000000;0.015873;0.033280
25;pct_agua_so_terreno;Saneamento;False;5015;0.012808;0.051175;0.000000;0.000000;0.000000;0.012693
25;pct_sem_banheiro;Saneamento;False;5138;0.009045;0.046205;0.000000;0.000000;0.000000;0.007976
25;pct_sem_banheiro_nem_sanitario;Saneamento;False;5829;0.000563;0.010273;0.000000;0.000000;0.000000;0.000355
25;pct_resp_feminino;Socioeconômica;False;6283;0.539697;0.109265;0.467816;0.539877;0.615535;0.539925
25;pct_crianca_0a4;Demografia;False;6216;0.065545;0.022762;0.050000;0.064181;0.079328;0.066781
25;pct_pop_0a14;Demografia;False;6292;0.202215;0.056511;0.165938;0.202064;0.238784;0.207047
25;pct_idoso_60mais;Demografia;False;6265;0.156640;0.068221;0.108209;0.152047;0.200422;0.151445
25;iep_setor;Demografia;False;6218;92.397531;76.923505;45.544191;74.736842;118.480931;73.141886
25;rdi_setor;Demografia;False;6262;25.223345;13.100664;16.461186;23.595506;32.082731;23.616990
25;prop_70mais_entre_60mais;Demografia;False;6128;46.599149;10.341298;40.476190;47.058824;53.090677;47.854350
26;pct_agua_inad;Saneamento;True;13712;0.199659;0.281701;0.000000;0.063013;0.273090;0.185997
26;pct_esgoto_inad;Saneamento;True;13712;0.274211;0.341032;0.000000;0.085366;0.510667;0.251316
26;pct_lixo_inad;Saneamento;True;13712;0.139369;0.233281;0.000000;0.023188;0.170312;0.123964
26;razao_moradores;Socioeconômica;True;13712;2.803862;0.258332;2.660222;2.803419;2.949208;2.801292
26;pct_analfab;Socioeconômica;True;13198;0.114721;0.077666;0.054161;0.101290;0.161850;0.111160
26;renda_media;Socioeconômica;True;13710;2203.014955;2404.160131;1188.152500;1470.790000;2082.715000;2203.014955
26;pct_raca_pretpardind;Socioeconômica;True;13712;0.649434;0.124953;0.585264;0.670327;0.735791;0.650448
26;pct_dom_improv;Morfologia;False;12878;0.000575;0.010862;0.000000;0.000000;0.000000;0.000437
26;pct_hab_precaria;Morfologia;False;13712;0.002402;0.020945;0.000000;0.000000;0.000000;0.002183
26;pct_moradia_convencional;Morfologia;False;13711;0.995646;0.019906;0.996241;1.000000;1.000000;0.996291
26;pct_moradia_nao_convencional;Morfologia;False;13712;0.001928;0.018138;0.000000;0.000000;0.000000;0.001814
26;pct_apartamento;Morfologia;False;12324;0.136705;0.285871;0.000000;0.000000;0.078591;0.148281
26;pct_casa;Morfologia;False;13526;0.868219;0.267491;0.910735;0.988450;1.000000;0.859258
26;pct_casa_vila_condominio;Morfologia;False;12214;0.018259;0.088360;0.000000;0.000000;0.000000;0.017895
26;pct_sem_agua_canalizada;Saneamento;False;13680;0.083233;0.161215;0.003481;0.019231;0.078431;0.924369
26;pct_agua_nao_encanada;Saneamento;False;10586;0.053637;0.138190;0.000000;0.000000;0.039422;0.047051
26;pct_agua_so_terreno;Saneamento;False;10414;0.051790;0.109915;0.000000;0.013043;0.050980;0.048726
26;pct_sem_banheiro;Saneamento;False;10580;0.012978;0.049778;0.000000;0.000000;0.000000;0.011086
26;pct_sem_banheiro_nem_sanitario;Saneamento;False;12332;0.000950;0.010719;0.000000;0.000000;0.000000;0.000675
26;pct_resp_feminino;Socioeconômica;False;13687;0.555746;0.097446;0.494118;0.561151;0.624046;0.557500
26;pct_crianca_0a4;Demografia;False;13611;0.064666;0.022289;0.049233;0.062967;0.078240;0.064837
26;pct_pop_0a14;Demografia;False;13700;0.204442;0.053580;0.169115;0.204049;0.238507;0.206476
26;pct_idoso_60mais;Demografia;False;13678;0.148106;0.064464;0.102019;0.141184;0.186786;0.146357
26;iep_setor;Demografia;False;13633;86.024799;66.414667;43.315508;68.421053;107.633588;70.888962
26;rdi_setor;Demografia;False;13677;23.450245;12.363207;15.447154;21.714286;29.494382;22.619799
26;prop_70mais_entre_60mais;Demografia;False;13455;43.682263;9.861267;37.500000;44.047619;50.000000;45.105959
27;pct_agua_inad;Saneamento;True;4015;0.236264;0.328974;0.000000;0.062500;0.335347;0.230997
27;pct_esgoto_inad;Saneamento;True;4015;0.446446;0.410213;0.019592;0.361702;0.913340;0.417032
27;pct_lixo_inad;Saneamento;True;4015;0.121013;0.245096;0.000000;0.000000;0.092206;0.103884
27;razao_moradores;Socioeconômica;True;4015;2.968398;0.276117;2.827276;2.975871;3.125000;2.964312
27;pct_analfab;Socioeconômica;True;3912;0.156087;0.093242;0.085206;0.150000;0.220000;0.147049
27;renda_media;Socioeconômica;True;4014;2090.607095;2037.570694;1186.950000;1478.840000;2066.950000;2090.607095
27;pct_raca_pretpardind;Socioeconômica;True;4015;0.694222;0.098419;0.658032;0.708046;0.751760;0.692331
27;pct_dom_improv;Morfologia;False;3712;0.000739;0.014766;0.000000;0.000000;0.000000;0.000447
27;pct_hab_precaria;Morfologia;False;4015;0.001101;0.014953;0.000000;0.000000;0.000000;0.000880
27;pct_moradia_convencional;Morfologia;False;4015;0.997140;0.009297;0.996875;1.000000;1.000000;0.997658
27;pct_moradia_nao_convencional;Morfologia;False;4015;0.000475;0.005247;0.000000;0.000000;0.000000;0.000520
27;pct_apartamento;Morfologia;False;3659;0.095868;0.263792;0.000000;0.000000;0.008955;0.107727
27;pct_casa;Morfologia;False;3955;0.872307;0.262865;0.907938;0.988506;1.000000;0.859974
27;pct_casa_vila_condominio;Morfologia;False;3508;0.057800;0.152932;0.000000;0.000000;0.039847;0.062677
27;pct_sem_agua_canalizada;Saneamento;False;4010;0.045729;0.117399;0.000000;0.006098;0.031658;0.959262
27;pct_agua_nao_encanada;Saneamento;False;3236;0.027421;0.095248;0.000000;0.000000;0.012889;0.024055
27;pct_agua_so_terreno;Saneamento;False;3056;0.027579;0.077111;0.000000;0.000000;0.019324;0.025236
27;pct_sem_banheiro;Saneamento;False;3158;0.015350;0.062265;0.000000;0.000000;0.000000;0.012909
27;pct_sem_banheiro_nem_sanitario;Saneamento;False;3592;0.001215;0.012239;0.000000;0.000000;0.000000;0.000773
27;pct_resp_feminino;Socioeconômica;False;4003;0.536480;0.101885;0.469475;0.538462;0.606817;0.538268
27;pct_crianca_0a4;Demografia;False;3994;0.072208;0.022813;0.056452;0.071541;0.086440;0.072328
27;pct_pop_0a14;Demografia;False;4013;0.222144;0.053754;0.187592;0.223301;0.256410;0.223938
27;pct_idoso_60mais;Demografia;False;3999;0.130650;0.056346;0.090413;0.124304;0.163892;0.128739
27;iep_setor;Demografia;False;3989;68.054072;50.084645;35.754190;55.747126;84.705882;57.497816
27;rdi_setor;Demografia;False;3999;20.575790;9.984080;13.709508;19.256018;25.807080;19.890477
27;prop_70mais_entre_60mais;Demografia;False;3943;41.650566;9.984963;35.689311;41.935484;47.457627;43.049191
28;pct_agua_inad;Saneamento;True;3463;0.075329;0.187243;0.000000;0.000000;0.043692;0.056082
28;pct_esgoto_inad;Saneamento;True;3463;0.255396;0.353582;0.000000;0.040698;0.488441;0.221376
28;pct_lixo_inad;Saneamento;True;3463;0.064682;0.175243;0.000000;0.000000;0.030303;0.053487
28;razao_moradores;Socioeconômica;True;3463;2.811368;0.246935;2.666667;2.822314;2.963270;2.804709
28;pct_analfab;Socioeconômica;True;3323;0.118700;0.079177;0.056248;0.108696;0.166667;0.109381
28;renda_media;Socioeconômica;True;3461;2224.249104;2198.633467;1169.680000;1509.890000;2211.580000;2224.249104
28;pct_raca_pretpardind;Socioeconômica;True;3463;0.736567;0.100488;0.685102;0.753769;0.802172;0.732522
28;pct_dom_improv;Morfologia;False;3253;0.001166;0.020014;0.000000;0.000000;0.000000;0.000657
28;pct_hab_precaria;Morfologia;False;3463;0.002016;0.027410;0.000000;0.000000;0.000000;0.001120
28;pct_moradia_convencional;Morfologia;False;3463;0.996152;0.019492;0.996055;1.000000;1.000000;0.997269
28;pct_moradia_nao_convencional;Morfologia;False;3463;0.001044;0.017828;0.000000;0.000000;0.000000;0.000538
28;pct_apartamento;Morfologia;False;3180;0.119003;0.287179;0.000000;0.000000;0.026053;0.147316
28;pct_casa;Morfologia;False;3401;0.866319;0.269713;0.906977;0.985401;1.000000;0.843389
28;pct_casa_vila_condominio;Morfologia;False;2958;0.042222;0.115834;0.000000;0.000000;0.034035;0.044832
28;pct_sem_agua_canalizada;Saneamento;False;3459;0.028740;0.074332;0.000000;0.004717;0.021398;0.978664
28;pct_agua_nao_encanada;Saneamento;False;2698;0.020216;0.068574;0.000000;0.000000;0.009951;0.014809
28;pct_agua_so_terreno;Saneamento;False;2646;0.012121;0.044230;0.000000;0.000000;0.000000;0.008868
28;pct_sem_banheiro;Saneamento;False;2762;0.005557;0.029367;0.000000;0.000000;0.000000;0.004166
28;pct_sem_banheiro_nem_sanitario;Saneamento;False;3199;0.000395;0.007687;0.000000;0.000000;0.000000;0.000237
28;pct_resp_feminino;Socioeconômica;False;3455;0.548987;0.098017;0.488970;0.548718;0.617647;0.549119
28;pct_crianca_0a4;Demografia;False;3435;0.066839;0.023451;0.050650;0.065766;0.080808;0.066237
28;pct_pop_0a14;Demografia;False;3457;0.209623;0.056925;0.172232;0.209205;0.246777;0.209389
28;pct_idoso_60mais;Demografia;False;3447;0.132841;0.067044;0.084270;0.122378;0.170514;0.130957
28;iep_setor;Demografia;False;3432;76.709954;67.400532;34.280023;58.086312;97.390723;62.536591
28;rdi_setor;Demografia;False;3446;20.812994;12.280734;12.640224;18.659284;26.541120;19.857130
28;prop_70mais_entre_60mais;Demografia;False;3352;42.262253;11.052017;35.185185;42.553191;49.600000;44.092015
29;pct_agua_inad;Saneamento;True;19155;0.048699;0.139744;0.000000;0.000000;0.029185;0.044070
29;pct_esgoto_inad;Saneamento;True;19152;0.232638;0.350976;0.000000;0.023810;0.349368;0.229385
29;pct_lixo_inad;Saneamento;True;19154;0.191166;0.308378;0.000000;0.023810;0.231624;0.188006
29;razao_moradores;Socioeconômica;True;19155;2.728309;0.284545;2.557648;2.727273;2.902174;2.737105
29;pct_analfab;Socioeconômica;True;18213;0.094809;0.071004;0.038793;0.077707;0.137755;0.093198
29;renda_media;Socioeconômica;True;19155;2200.891887;2335.626861;1231.765000;1528.440000;2172.755000;2200.891887
29;pct_raca_pretpardind;Socioeconômica;True;19155;0.794061;0.122328;0.730576;0.818004;0.885395;0.797359
29;pct_dom_improv;Morfologia;False;17524;0.000432;0.008508;0.000000;0.000000;0.000000;0.000417
29;pct_hab_precaria;Morfologia;False;19155;0.001908;0.015536;0.000000;0.000000;0.000000;0.001969
29;pct_moradia_convencional;Morfologia;False;19155;0.995660;0.014731;0.995283;1.000000;1.000000;0.996087
29;pct_moradia_nao_convencional;Morfologia;False;19155;0.001573;0.013189;0.000000;0.000000;0.000000;0.001647
29;pct_apartamento;Morfologia;False;16720;0.136265;0.284451;0.000000;0.000000;0.085714;0.138303
29;pct_casa;Morfologia;False;18779;0.867089;0.269790;0.907285;0.986239;1.000000;0.867146
29;pct_casa_vila_condominio;Morfologia;False;16689;0.030587;0.135597;0.000000;0.000000;0.000000;0.029134
29;pct_sem_agua_canalizada;Saneamento;False;19145;0.025805;0.071711;0.000000;0.005780;0.021645;0.977193
29;pct_agua_nao_encanada;Saneamento;False;14746;0.010914;0.048798;0.000000;0.000000;0.000000;0.009312
29;pct_agua_so_terreno;Saneamento;False;14271;0.018826;0.061408;0.000000;0.000000;0.015625;0.017392
29;pct_sem_banheiro;Saneamento;False;14499;0.007932;0.028421;0.000000;0.000000;0.000000;0.007357
29;pct_sem_banheiro_nem_sanitario;Saneamento;False;17011;0.000776;0.006337;0.000000;0.000000;0.000000;0.000694
29;pct_resp_feminino;Socioeconômica;False;19133;0.541458;0.097485;0.480427;0.545918;0.608163;0.540858
29;pct_crianca_0a4;Demografia;False;19003;0.060934;0.020925;0.046563;0.059761;0.074310;0.062908
29;pct_pop_0a14;Demografia;False;19126;0.195537;0.052920;0.162963;0.195122;0.228687;0.201945
29;pct_idoso_60mais;Demografia;False;19123;0.154918;0.068762;0.107608;0.148014;0.194383;0.146046
29;iep_setor;Demografia;False;19047;96.550497;91.886693;47.826087;75.369458;115.946475;72.318686
29;rdi_setor;Demografia;False;19118;24.576841;13.357869;16.059092;22.574561;30.787499;22.402814
29;prop_70mais_entre_60mais;Demografia;False;18918;44.192855;10.172170;37.777778;44.736842;51.020408;45.722847
31;pct_agua_inad;Saneamento;True;39044;0.037343;0.144126;0.000000;0.000000;0.000000;0.024129
31;pct_esgoto_inad;Saneamento;True;39043;0.085049;0.215296;0.000000;0.000000;0.028674;0.070593
31;pct_lixo_inad;Saneamento;True;39043;0.061506;0.179081;0.000000;0.000000;0.015789;0.052889
31;razao_moradores;Socioeconômica;True;39044;2.696956;0.290973;2.520000;2.705244;2.880365;2.703638
31;pct_analfab;Socioeconômica;True;34977;0.052915;0.046865;0.020566;0.040169;0.070423;0.051778
31;renda_media;Socioeconômica;True;39044;2972.156942;2600.535851;1755.600000;2264.280000;3165.740000;2972.156942
31;pct_raca_pretpardind;Socioeconômica;True;39044;0.567307;0.192790;0.429818;0.596020;0.725699;0.581820
31;pct_dom_improv;Morfologia;False;36709;0.000254;0.008258;0.000000;0.000000;0.000000;0.000184
31;pct_hab_precaria;Morfologia;False;39044;0.002723;0.025602;0.000000;0.000000;0.000000;0.002610
31;pct_moradia_convencional;Morfologia;False;39044;0.994592;0.025794;0.995283;1.000000;1.000000;0.995202
31;pct_moradia_nao_convencional;Morfologia;False;39044;0.002517;0.024375;0.000000;0.000000;0.000000;0.002463
31;pct_apartamento;Morfologia;False;34538;0.175878;0.284785;0.000000;0.036192;0.200846;0.182030
31;pct_casa;Morfologia;False;38539;0.837326;0.267565;0.820243;0.967105;1.000000;0.833635
31;pct_casa_vila_condominio;Morfologia;False;35138;0.013907;0.085377;0.000000;0.000000;0.000000;0.012016
31;pct_sem_agua_canalizada;Saneamento;False;39037;0.005316;0.031378;0.000000;0.000000;0.000000;0.995929
31;pct_agua_nao_encanada;Saneamento;False;36365;0.001068;0.019439;0.000000;0.000000;0.000000;0.000680
31;pct_agua_so_terreno;Saneamento;False;33529;0.002976;0.027089;0.000000;0.000000;0.000000;0.002352
31;pct_sem_banheiro;Saneamento;False;35031;0.000611;0.008070;0.000000;0.000000;0.000000;0.000578
31;pct_sem_banheiro_nem_sanitario;Saneamento;False;38190;0.000050;0.002568;0.000000;0.000000;0.000000;0.000038
31;pct_resp_feminino;Socioeconômica;False;38891;0.481314;0.110185;0.407927;0.483871;0.559184;0.483340
31;pct_crianca_0a4;Demografia;False;38385;0.057223;0.021579;0.042553;0.055160;0.069597;0.058431
31;pct_pop_0a14;Demografia;False;38960;0.175397;0.051428;0.141872;0.174429;0.207849;0.181039
31;pct_idoso_60mais;Demografia;False;38919;0.182177;0.082305;0.125000;0.177515;0.233333;0.173763
31;iep_setor;Demografia;False;38645;126.989674;111.794476;60.869565;101.351351;160.759494;95.985259
31;rdi_setor;Demografia;False;38911;29.804666;17.952425;18.592965;27.506427;37.878788;26.943160
31;prop_70mais_entre_60mais;Demografia;False;38108;43.556729;10.538994;36.956522;43.835616;50.000000;45.066160
32;pct_agua_inad;Saneamento;True;6916;0.055477;0.160578;0.000000;0.000000;0.027668;0.042236
32;pct_esgoto_inad;Saneamento;True;6916;0.104577;0.224679;0.000000;0.000000;0.066522;0.087706
32;pct_lixo_inad;Saneamento;True;6916;0.116064;0.237139;0.000000;0.000000;0.089286;0.107879
32;razao_moradores;Socioeconômica;True;6916;2.645918;0.275321;2.485668;2.648649;2.809657;2.645077
32;pct_analfab;Socioeconômica;True;6238;0.054857;0.043837;0.023810;0.045159;0.074753;0.051891
32;renda_media;Socioeconômica;True;6916;2989.356057;2451.835139;1767.895000;2253.935000;3136.422500;2989.356057
32;pct_raca_pretpardind;Socioeconômica;True;6916;0.611033;0.169182;0.492683;0.635002;0.748151;0.622580
32;pct_dom_improv;Morfologia;False;6551;0.000271;0.004510;0.000000;0.000000;0.000000;0.000228
32;pct_hab_precaria;Morfologia;False;6916;0.002395;0.017297;0.000000;0.000000;0.000000;0.002531
32;pct_moradia_convencional;Morfologia;False;6916;0.994301;0.019179;0.994467;1.000000;1.000000;0.995007
32;pct_moradia_nao_convencional;Morfologia;False;6916;0.002201;0.016883;0.000000;0.000000;0.000000;0.002355
32;pct_apartamento;Morfologia;False;6130;0.227885;0.315425;0.000000;0.075228;0.304298;0.244543
32;pct_casa;Morfologia;False;6756;0.805533;0.285660;0.757576;0.941176;0.991803;0.791784
32;pct_casa_vila_condominio;Morfologia;False;6108;0.006134;0.049699;0.000000;0.000000;0.000000;0.005886
32;pct_sem_agua_canalizada;Saneamento;False;6915;0.004069;0.025450;0.000000;0.000000;0.000000;0.996663
32;pct_agua_nao_encanada;Saneamento;False;6459;0.000869;0.015657;0.000000;0.000000;0.000000;0.000715
32;pct_agua_so_terreno;Saneamento;False;5918;0.001861;0.021927;0.000000;0.000000;0.000000;0.001518
32;pct_sem_banheiro;Saneamento;False;6103;0.000487;0.005926;0.000000;0.000000;0.000000;0.000491
32;pct_sem_banheiro_nem_sanitario;Saneamento;False;6780;0.000016;0.000885;0.000000;0.000000;0.000000;0.000010
32;pct_resp_feminino;Socioeconômica;False;6889;0.485423;0.101778;0.419463;0.487455;0.554455;0.485858
32;pct_crianca_0a4;Demografia;False;6782;0.061630;0.020547;0.047692;0.060748;0.074824;0.063082
32;pct_pop_0a14;Demografia;False;6896;0.187763;0.051339;0.154762;0.188259;0.221334;0.194325
32;pct_idoso_60mais;Demografia;False;6902;0.172051;0.069035;0.123726;0.165450;0.212859;0.162816
32;iep_setor;Demografia;False;6845;108.191043;89.073129;56.310680;87.301587;134.328358;83.771713
32;rdi_setor;Demografia;False;6900;27.871780;14.396551;18.779343;25.765386;34.081386;25.338603
32;prop_70mais_entre_60mais;Demografia;False;6812;42.027452;9.976276;35.714286;42.037220;48.076923;42.781270
33;pct_agua_inad;Saneamento;True;37338;0.149518;0.283017;0.000000;0.000000;0.126918;0.133862
33;pct_esgoto_inad;Saneamento;True;37337;0.090950;0.211246;0.000000;0.000000;0.047210;0.077609
33;pct_lixo_inad;Saneamento;True;37338;0.153437;0.279378;0.000000;0.000000;0.149254;0.151044
33;razao_moradores;Socioeconômica;True;37338;2.603589;0.311405;2.436135;2.614664;2.785178;2.598218
33;pct_analfab;Socioeconômica;True;31459;0.036533;0.032230;0.014837;0.028777;0.050000;0.034484
33;renda_media;Socioeconômica;True;37329;3313.599733;3331.129175;1647.130000;2173.140000;3437.740000;3313.599733
