NM_MUN;CD_MUN;CD_UF;indicador;dimensao;componente_ivs;n_setores;media_entre_setores;dp_entre_setores;p25;mediana;p75;razao_agregada
Castelo do Piauí;2202604;22;pct_apartamento;Morfologia;False;18;0.005030;0.010594;0.000000;0.000000;0.000000;0.004539
Castelo do Piauí;2202604;22;pct_casa;Morfologia;False;20;0.992814;0.012510;0.986948;1.000000;1.000000;0.993585
Castelo do Piauí;2202604;22;pct_casa_vila_condominio;Morfologia;False;17;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Castelo do Piauí;2202604;22;pct_sem_agua_canalizada;Saneamento;False;20;0.033697;0.034786;0.009624;0.019631;0.060411;0.966445
Castelo do Piauí;2202604;22;pct_agua_nao_encanada;Saneamento;False;15;0.006907;0.015501;0.000000;0.000000;0.004043;0.007079
Castelo do Piauí;2202604;22;pct_agua_so_terreno;Saneamento;False;14;0.032806;0.033392;0.011318;0.018167;0.052637;0.032119
Castelo do Piauí;2202604;22;pct_sem_banheiro;Saneamento;False;13;0.016101;0.023146;0.000000;0.000000;0.022857;0.015091
Castelo do Piauí;2202604;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;17;0.007204;0.018983;0.000000;0.000000;0.000000;0.005623
Castelo do Piauí;2202604;22;pct_resp_feminino;Socioeconômica;False;20;0.608986;0.082041;0.571471;0.629294;0.662904;0.621735
Castelo do Piauí;2202604;22;pct_crianca_0a4;Demografia;False;20;0.060712;0.016240;0.043408;0.061868;0.072908;0.061344
Castelo do Piauí;2202604;22;pct_pop_0a14;Demografia;False;20;0.196923;0.046769;0.154300;0.197953;0.225528;0.202962
Castelo do Piauí;2202604;22;pct_idoso_60mais;Demografia;False;20;0.185678;0.050492;0.148615;0.187394;0.213556;0.184734
Castelo do Piauí;2202604;22;iep_setor;Demografia;False;20;104.164298;47.981105;66.624113;97.359228;136.962197;91.018998
Castelo do Piauí;2202604;22;rdi_setor;Demografia;False;20;30.298098;8.950744;22.845965;30.412594;35.481761;30.170316
Castelo do Piauí;2202604;22;prop_70mais_entre_60mais;Demografia;False;20;51.938056;8.847138;50.950035;52.450142;54.775554;53.225806
Caxingó;2202653;22;pct_agua_inad;Saneamento;True;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_esgoto_inad;Saneamento;True;1;0.959350;;0.959350;0.959350;0.959350;0.959350
Caxingó;2202653;22;pct_lixo_inad;Saneamento;True;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;razao_moradores;Socioeconômica;True;1;2.712737;;2.712737;2.712737;2.712737;2.712737
Caxingó;2202653;22;pct_analfab;Socioeconômica;True;1;0.226233;;0.226233;0.226233;0.226233;0.226233
Caxingó;2202653;22;renda_media;Socioeconômica;True;1;1194.820000;;1194.820000;1194.820000;1194.820000;1194.820000
Caxingó;2202653;22;pct_raca_pretpardind;Socioeconômica;True;1;0.804541;;0.804541;0.804541;0.804541;0.804541
Caxingó;2202653;22;pct_dom_improv;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_hab_precaria;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_moradia_convencional;Morfologia;False;1;1.000000;;1.000000;1.000000;1.000000;1.000000
Caxingó;2202653;22;pct_moradia_nao_convencional;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_apartamento;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_casa;Morfologia;False;1;1.000000;;1.000000;1.000000;1.000000;1.000000
Caxingó;2202653;22;pct_casa_vila_condominio;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_sem_agua_canalizada;Saneamento;False;1;0.016260;;0.016260;0.016260;0.016260;0.983740
Caxingó;2202653;22;pct_agua_nao_encanada;Saneamento;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_agua_so_terreno;Saneamento;False;1;0.016260;;0.016260;0.016260;0.016260;0.016260
Caxingó;2202653;22;pct_sem_banheiro;Saneamento;False;0;;;;;;
Caxingó;2202653;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Caxingó;2202653;22;pct_resp_feminino;Socioeconômica;False;1;0.500000;;0.500000;0.500000;0.500000;0.500000
Caxingó;2202653;22;pct_crianca_0a4;Demografia;False;1;0.068115;;0.068115;0.068115;0.068115;0.068115
Caxingó;2202653;22;pct_pop_0a14;Demografia;False;1;0.179664;;0.179664;0.179664;0.179664;0.179664
Caxingó;2202653;22;pct_idoso_60mais;Demografia;False;1;0.146101;;0.146101;0.146101;0.146101;0.146101
Caxingó;2202653;22;iep_setor;Demografia;False;1;81.318681;;81.318681;81.318681;81.318681;81.318681
Caxingó;2202653;22;rdi_setor;Demografia;False;1;21.669107;;21.669107;21.669107;21.669107;21.669107
Caxingó;2202653;22;prop_70mais_entre_60mais;Demografia;False;1;50.675676;;50.675676;50.675676;50.675676;50.675676
Cocal;2202703;22;pct_agua_inad;Saneamento;True;20;0.306976;0.213935;0.169995;0.287001;0.374756;0.299173
Cocal;2202703;22;pct_esgoto_inad;Saneamento;True;20;0.916612;0.218552;0.959474;0.986055;0.991972;0.886244
Cocal;2202703;22;pct_lixo_inad;Saneamento;True;20;0.182114;0.355522;0.000000;0.006881;0.095738;0.139063
Cocal;2202703;22;razao_moradores;Socioeconômica;True;20;3.183448;0.246564;3.021440;3.167029;3.302207;3.164370
Cocal;2202703;22;pct_analfab;Socioeconômica;True;20;0.203701;0.066390;0.171875;0.210418;0.246347;0.200142
Cocal;2202703;22;renda_media;Socioeconômica;True;20;1401.175500;555.477016;994.145000;1230.190000;1652.497500;1401.175500
Cocal;2202703;22;pct_raca_pretpardind;Socioeconômica;True;20;0.682850;0.082921;0.627247;0.680265;0.755538;0.670705
Cocal;2202703;22;pct_dom_improv;Morfologia;False;18;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal;2202703;22;pct_hab_precaria;Morfologia;False;20;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal;2202703;22;pct_moradia_convencional;Morfologia;False;20;0.999115;0.002393;1.000000;1.000000;1.000000;0.998998
Cocal;2202703;22;pct_moradia_nao_convencional;Morfologia;False;20;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal;2202703;22;pct_apartamento;Morfologia;False;19;0.008772;0.016335;0.000000;0.000000;0.010158;0.009788
Cocal;2202703;22;pct_casa;Morfologia;False;20;0.990782;0.016381;0.990159;1.000000;1.000000;0.989727
Cocal;2202703;22;pct_casa_vila_condominio;Morfologia;False;19;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal;2202703;22;pct_sem_agua_canalizada;Saneamento;False;20;0.098634;0.176476;0.010533;0.027408;0.113076;0.933851
Cocal;2202703;22;pct_agua_nao_encanada;Saneamento;False;15;0.023687;0.042565;0.000000;0.000000;0.033142;0.019859
Cocal;2202703;22;pct_agua_so_terreno;Saneamento;False;15;0.099062;0.188057;0.007117;0.020761;0.112912;0.060214
Cocal;2202703;22;pct_sem_banheiro;Saneamento;False;13;0.015646;0.019398;0.000000;0.012698;0.027523;0.014801
Cocal;2202703;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;15;0.006228;0.012519;0.000000;0.000000;0.004762;0.006982
Cocal;2202703;22;pct_resp_feminino;Socioeconômica;False;20;0.532695;0.101934;0.504980;0.546225;0.583423;0.543315
Cocal;2202703;22;pct_crianca_0a4;Demografia;False;20;0.074488;0.020730;0.062229;0.067652;0.086476;0.069992
Cocal;2202703;22;pct_pop_0a14;Demografia;False;20;0.227295;0.049585;0.196258;0.222038;0.260443;0.218290
Cocal;2202703;22;pct_idoso_60mais;Demografia;False;20;0.122657;0.049560;0.095019;0.124713;0.144315;0.130483
Cocal;2202703;22;iep_setor;Demografia;False;20;61.052868;38.590235;37.500000;51.123716;70.997484;59.775118
Cocal;2202703;22;rdi_setor;Demografia;False;20;18.968542;8.010552;14.129624;19.606289;22.445341;20.036474
Cocal;2202703;22;prop_70mais_entre_60mais;Demografia;False;20;47.340175;13.031093;45.924908;50.882353;55.123886;51.516990
Cocal de Telha;2202711;22;pct_agua_inad;Saneamento;True;4;0.017670;0.020720;0.007679;0.011530;0.021520;0.013015
Cocal de Telha;2202711;22;pct_esgoto_inad;Saneamento;True;4;0.907955;0.124440;0.894841;0.965038;0.978152;0.909978
Cocal de Telha;2202711;22;pct_lixo_inad;Saneamento;True;4;0.021825;0.043651;0.000000;0.000000;0.021825;0.011931
Cocal de Telha;2202711;22;razao_moradores;Socioeconômica;True;4;2.938211;0.088990;2.880004;2.911591;2.969798;2.920824
Cocal de Telha;2202711;22;pct_analfab;Socioeconômica;True;4;0.222877;0.035777;0.213093;0.236208;0.245992;0.231193
Cocal de Telha;2202711;22;renda_media;Socioeconômica;True;4;1284.932500;102.213123;1248.595000;1313.830000;1350.167500;1284.932500
Cocal de Telha;2202711;22;pct_raca_pretpardind;Socioeconômica;True;4;0.825543;0.016573;0.818491;0.829970;0.837022;0.823988
Cocal de Telha;2202711;22;pct_dom_improv;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_hab_precaria;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_moradia_convencional;Morfologia;False;4;0.998932;0.002137;0.998932;1.000000;1.000000;0.998915
Cocal de Telha;2202711;22;pct_moradia_nao_convencional;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_apartamento;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_casa;Morfologia;False;4;0.998932;0.002137;0.998932;1.000000;1.000000;0.998915
Cocal de Telha;2202711;22;pct_casa_vila_condominio;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_sem_agua_canalizada;Saneamento;False;4;0.025701;0.013328;0.020417;0.024916;0.030200;0.975054
Cocal de Telha;2202711;22;pct_agua_nao_encanada;Saneamento;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_agua_so_terreno;Saneamento;False;4;0.025701;0.013328;0.020417;0.024916;0.030200;0.024946
Cocal de Telha;2202711;22;pct_sem_banheiro;Saneamento;False;2;0.028388;0.015972;0.022741;0.028388;0.034035;0.025000
Cocal de Telha;2202711;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal de Telha;2202711;22;pct_resp_feminino;Socioeconômica;False;4;0.535245;0.052897;0.512348;0.520907;0.543803;0.522777
Cocal de Telha;2202711;22;pct_crianca_0a4;Demografia;False;4;0.057714;0.011033;0.051965;0.058405;0.064154;0.055700
Cocal de Telha;2202711;22;pct_pop_0a14;Demografia;False;4;0.193117;0.015857;0.186783;0.193117;0.199450;0.190494
Cocal de Telha;2202711;22;pct_idoso_60mais;Demografia;False;4;0.166611;0.020623;0.156763;0.163354;0.173203;0.168214
Cocal de Telha;2202711;22;iep_setor;Demografia;False;4;87.159524;17.096544;75.879183;80.544020;91.824360;88.304094
Cocal de Telha;2202711;22;rdi_setor;Demografia;False;4;26.073914;3.659972;24.683626;25.809917;27.200205;26.230457
Cocal de Telha;2202711;22;prop_70mais_entre_60mais;Demografia;False;4;45.551448;10.273429;42.801150;49.446982;52.197279;47.682119
Cocal dos Alves;2202729;22;pct_agua_inad;Saneamento;True;8;0.348680;0.320602;0.167419;0.197180;0.449560;0.268004
Cocal dos Alves;2202729;22;pct_esgoto_inad;Saneamento;True;8;0.980261;0.035056;0.985900;0.990480;0.996359;0.987238
Cocal dos Alves;2202729;22;pct_lixo_inad;Saneamento;True;8;0.610319;0.321632;0.438197;0.703594;0.869838;0.481313
Cocal dos Alves;2202729;22;razao_moradores;Socioeconômica;True;8;2.840093;0.107193;2.765157;2.779243;2.935445;2.850501
Cocal dos Alves;2202729;22;pct_analfab;Socioeconômica;True;8;0.305120;0.090732;0.264288;0.286077;0.393619;0.270040
Cocal dos Alves;2202729;22;renda_media;Socioeconômica;True;8;1091.923750;278.729452;884.885000;1039.520000;1226.655000;1091.923750
Cocal dos Alves;2202729;22;pct_raca_pretpardind;Socioeconômica;True;8;0.624681;0.137067;0.542196;0.585277;0.645006;0.574033
Cocal dos Alves;2202729;22;pct_dom_improv;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal dos Alves;2202729;22;pct_hab_precaria;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal dos Alves;2202729;22;pct_moradia_convencional;Morfologia;False;8;0.998679;0.002509;0.998941;1.000000;1.000000;0.998177
Cocal dos Alves;2202729;22;pct_moradia_nao_convencional;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal dos Alves;2202729;22;pct_apartamento;Morfologia;False;6;0.009217;0.022576;0.000000;0.000000;0.000000;0.017070
Cocal dos Alves;2202729;22;pct_casa;Morfologia;False;8;0.991767;0.019175;0.995240;1.000000;1.000000;0.987238
Cocal dos Alves;2202729;22;pct_casa_vila_condominio;Morfologia;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Cocal dos Alves;2202729;22;pct_sem_agua_canalizada;Saneamento;False;8;0.072009;0.085651;0.037819;0.050588;0.060315;0.951686
Cocal dos Alves;2202729;22;pct_agua_nao_encanada;Saneamento;False;8;0.001589;0.004494;0.000000;0.000000;0.000000;0.002735
Cocal dos Alves;2202729;22;pct_agua_so_terreno;Saneamento;False;5;0.098767;0.101048;0.048544;0.059908;0.061538;0.067669
Cocal dos Alves;2202729;22;pct_sem_banheiro;Saneamento;False;8;0.090261;0.065098;0.049212;0.083401;0.120961;0.071103
Cocal dos Alves;2202729;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;7;0.070916;0.050476;0.047576;0.061538;0.088465;0.056657
Cocal dos Alves;2202729;22;pct_resp_feminino;Socioeconômica;False;8;0.455905;0.141669;0.366161;0.445055;0.480932;0.436645
Cocal dos Alves;2202729;22;pct_crianca_0a4;Demografia;False;8;0.068615;0.017395;0.057848;0.069430;0.079618;0.070995
Cocal dos Alves;2202729;22;pct_pop_0a14;Demografia;False;8;0.199970;0.025916;0.181513;0.200241;0.220611;0.210106
Cocal dos Alves;2202729;22;pct_idoso_60mais;Demografia;False;8;0.142684;0.042104;0.114794;0.124516;0.180147;0.123761
Cocal dos Alves;2202729;22;iep_setor;Demografia;False;8;74.441898;30.837151;54.388545;57.242928;102.343750;58.904110
Cocal dos Alves;2202729;22;rdi_setor;Demografia;False;8;21.923013;7.241583;17.010118;19.088941;27.682171;18.578973
Cocal dos Alves;2202729;22;prop_70mais_entre_60mais;Demografia;False;8;45.621974;10.397480;44.318182;46.984649;51.071429;45.994832
Coivaras;2202737;22;pct_agua_inad;Saneamento;True;3;0.022792;0.039477;0.000000;0.000000;0.034188;0.029907
Coivaras;2202737;22;pct_esgoto_inad;Saneamento;True;3;0.887313;0.183803;0.830970;0.986726;0.993363;0.852336
Coivaras;2202737;22;pct_lixo_inad;Saneamento;True;3;0.349185;0.552076;0.030444;0.030973;0.508820;0.164486
Coivaras;2202737;22;razao_moradores;Socioeconômica;True;3;3.174777;0.276533;3.055499;3.239316;3.326325;3.108411
Coivaras;2202737;22;pct_analfab;Socioeconômica;True;3;0.185865;0.079359;0.142686;0.169231;0.220726;0.162608
Coivaras;2202737;22;renda_media;Socioeconômica;True;3;1269.116667;321.928901;1100.985000;1238.220000;1421.800000;1269.116667
Coivaras;2202737;22;pct_raca_pretpardind;Socioeconômica;True;3;0.827751;0.019186;0.818143;0.827692;0.837329;0.833534
Coivaras;2202737;22;pct_dom_improv;Morfologia;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_hab_precaria;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_moradia_convencional;Morfologia;False;3;0.998575;0.002467;0.997863;1.000000;1.000000;0.998131
Coivaras;2202737;22;pct_moradia_nao_convencional;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_apartamento;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_casa;Morfologia;False;3;0.998575;0.002467;0.997863;1.000000;1.000000;0.998131
Coivaras;2202737;22;pct_casa_vila_condominio;Morfologia;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_sem_agua_canalizada;Saneamento;False;3;0.059923;0.046696;0.036552;0.059829;0.083248;0.953271
Coivaras;2202737;22;pct_agua_nao_encanada;Saneamento;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Coivaras;2202737;22;pct_agua_so_terreno;Saneamento;False;2;0.083248;0.033119;0.071538;0.083248;0.094957;0.071197
Coivaras;2202737;22;pct_sem_banheiro;Saneamento;False;3;0.032023;0.028234;0.021368;0.042735;0.048034;0.026168
Coivaras;2202737;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;3;0.023305;0.020803;0.014957;0.029915;0.034957;0.018692
Coivaras;2202737;22;pct_resp_feminino;Socioeconômica;False;3;0.567148;0.006823;0.564055;0.568282;0.570808;0.565299
Coivaras;2202737;22;pct_crianca_0a4;Demografia;False;3;0.071113;0.020985;0.059795;0.067282;0.080516;0.065505
Coivaras;2202737;22;pct_pop_0a14;Demografia;False;3;0.247856;0.042732;0.223347;0.228232;0.262554;0.234976
Coivaras;2202737;22;pct_idoso_60mais;Demografia;False;3;0.137589;0.043163;0.119460;0.149077;0.161461;0.149639
Coivaras;2202737;22;iep_setor;Demografia;False;3;58.386181;25.377391;47.790538;65.317919;72.447692;63.682864
Coivaras;2202737;22;rdi_setor;Demografia;False;3;22.399318;7.105468;19.295180;23.940678;26.274136;24.316406
Coivaras;2202737;22;prop_70mais_entre_60mais;Demografia;False;3;51.045274;5.609150;47.806849;47.826087;52.674105;52.208835
Colônia do Gurguéia;2202752;22;pct_agua_inad;Saneamento;True;10;0.012822;0.031109;0.000000;0.000000;0.000000;0.010449
Colônia do Gurguéia;2202752;22;pct_esgoto_inad;Saneamento;True;10;0.908082;0.101533;0.848789;0.941407;0.985664;0.901045
Colônia do Gurguéia;2202752;22;pct_lixo_inad;Saneamento;True;10;0.434894;0.468794;0.031322;0.175278;0.960508;0.384757
Colônia do Gurguéia;2202752;22;razao_moradores;Socioeconômica;True;10;3.034461;0.186298;2.943339;3.030088;3.077616;2.996927
Colônia do Gurguéia;2202752;22;pct_analfab;Socioeconômica;True;10;0.148989;0.034414;0.125434;0.158973;0.166711;0.149762
Colônia do Gurguéia;2202752;22;renda_media;Socioeconômica;True;10;1442.990000;419.600286;1141.242500;1283.730000;1591.170000;1442.990000
Colônia do Gurguéia;2202752;22;pct_raca_pretpardind;Socioeconômica;True;10;0.796137;0.035056;0.767025;0.798397;0.820254;0.798361
Colônia do Gurguéia;2202752;22;pct_dom_improv;Morfologia;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_hab_precaria;Morfologia;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_moradia_convencional;Morfologia;False;10;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000
Colônia do Gurguéia;2202752;22;pct_moradia_nao_convencional;Morfologia;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_apartamento;Morfologia;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_casa;Morfologia;False;10;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000
Colônia do Gurguéia;2202752;22;pct_casa_vila_condominio;Morfologia;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_sem_agua_canalizada;Saneamento;False;10;0.027473;0.028039;0.006901;0.016762;0.038266;0.977259
Colônia do Gurguéia;2202752;22;pct_agua_nao_encanada;Saneamento;False;6;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Gurguéia;2202752;22;pct_agua_so_terreno;Saneamento;False;8;0.027357;0.026824;0.012431;0.020571;0.034840;0.022099
Colônia do Gurguéia;2202752;22;pct_sem_banheiro;Saneamento;False;5;0.011321;0.025314;0.000000;0.000000;0.000000;0.011568
Colônia do Gurguéia;2202752;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;10;0.004403;0.013922;0.000000;0.000000;0.000000;0.004302
Colônia do Gurguéia;2202752;22;pct_resp_feminino;Socioeconômica;False;10;0.542912;0.081947;0.497174;0.570672;0.599162;0.549754
Colônia do Gurguéia;2202752;22;pct_crianca_0a4;Demografia;False;10;0.066735;0.020647;0.053861;0.055882;0.077784;0.065369
Colônia do Gurguéia;2202752;22;pct_pop_0a14;Demografia;False;10;0.224891;0.034798;0.201192;0.213672;0.240649;0.224180
Colônia do Gurguéia;2202752;22;pct_idoso_60mais;Demografia;False;10;0.139755;0.057564;0.097037;0.129369;0.192798;0.146107
Colônia do Gurguéia;2202752;22;iep_setor;Demografia;False;10;65.857088;34.204797;39.203540;58.155918;90.365379;65.173675
Colônia do Gurguéia;2202752;22;rdi_setor;Demografia;False;10;22.504251;10.290871;14.990602;19.978501;31.814563;23.202083
Colônia do Gurguéia;2202752;22;prop_70mais_entre_60mais;Demografia;False;10;49.132423;13.006387;43.637375;49.116162;55.717275;50.490884
Colônia do Piauí;2202778;22;pct_agua_inad;Saneamento;True;3;0.018750;0.012159;0.011821;0.013774;0.023191;0.018028
Colônia do Piauí;2202778;22;pct_esgoto_inad;Saneamento;True;3;0.392109;0.512254;0.099033;0.167763;0.573012;0.352068
Colônia do Piauí;2202778;22;pct_lixo_inad;Saneamento;True;3;0.058797;0.059215;0.028986;0.057971;0.088196;0.055143
Colônia do Piauí;2202778;22;razao_moradores;Socioeconômica;True;3;3.012052;0.147602;2.944065;3.033058;3.090542;3.018028
Colônia do Piauí;2202778;22;pct_analfab;Socioeconômica;True;3;0.209502;0.044697;0.191412;0.223285;0.234485;0.206236
Colônia do Piauí;2202778;22;renda_media;Socioeconômica;True;3;1336.870000;341.511955;1151.500000;1267.880000;1487.745000;1336.870000
Colônia do Piauí;2202778;22;pct_raca_pretpardind;Socioeconômica;True;3;0.862282;0.008442;0.857509;0.859219;0.865523;0.861560
Colônia do Piauí;2202778;22;pct_dom_improv;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_hab_precaria;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_moradia_convencional;Morfologia;False;3;0.995570;0.002453;0.994732;0.996711;0.996978;0.995758
Colônia do Piauí;2202778;22;pct_moradia_nao_convencional;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_apartamento;Morfologia;False;1;0.000000;;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_casa;Morfologia;False;3;0.995570;0.002453;0.994732;0.996711;0.996978;0.995758
Colônia do Piauí;2202778;22;pct_casa_vila_condominio;Morfologia;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_sem_agua_canalizada;Saneamento;False;3;0.007024;0.007257;0.003289;0.006579;0.010536;0.993637
Colônia do Piauí;2202778;22;pct_agua_nao_encanada;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_agua_so_terreno;Saneamento;False;2;0.007246;0.010248;0.003623;0.007246;0.010870;0.006260
Colônia do Piauí;2202778;22;pct_sem_banheiro;Saneamento;False;2;0.009058;0.012810;0.004529;0.009058;0.013587;0.007825
Colônia do Piauí;2202778;22;pct_sem_banheiro_nem_sanitario;Saneamento;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Colônia do Piauí;2202778;22;pct_resp_feminino;Socioeconômica;False;3;0.639284;0.088602;0.603854;0.667763;0.688954;0.630965
Colônia do Piauí;2202778;22;pct_crianca_0a4;Demografia;False;3;0.062654;0.007176;0.058558;0.059645;0.065245;0.063247
Colônia do Piauí;2202778;22;pct_pop_0a14;Demografia;False;3;0.210610;0.005484;0.208740;0.213166;0.213758;0.211174
Colônia do Piauí;2202778;22;pct_idoso_60mais;Demografia;False;3;0.160066;0.011736;0.155074;0.163009;0.166530;0.158819
Colônia do Piauí;2202778;22;iep_setor;Demografia;False;3;76.114823;7.299378;72.557328;76.470588;79.850201;75.207987
Colônia do Piauí;2202778;22;rdi_setor;Demografia;False;3;25.451759;2.150160;24.587375;26.130653;26.655590;25.209147
Colônia do Piauí;2202778;22;prop_70mais_entre_60mais;Demografia;False;3;48.475807;3.588229;46.479143;47.435897;49.952517;48.672566
Conceição do Canindé;2202802;22;pct_agua_inad;Saneamento;True;4;0.035874;0.041194;0.017045;0.024130;0.042958;0.038504
Conceição do Canindé;2202802;22;pct_esgoto_inad;Saneamento;True;4;0.758903;0.410788;0.726646;0.945466;0.977723;0.750275
Conceição do Canindé;2202802;22;pct_lixo_inad;Saneamento;True;4;0.036451;0.063389;0.000000;0.007426;0.043877;0.039604
Conceição do Canindé;2202802;22;razao_moradores;Socioeconômica;True;4;2.845067;0.129559;2.818398;2.896904;2.923573;2.845985
Conceição do Canindé;2202802;22;pct_analfab;Socioeconômica;True;4;0.168068;0.064586;0.117908;0.172580;0.222740;0.167308
Conceição do Canindé;2202802;22;renda_media;Socioeconômica;True;4;1370.180000;398.380231;1116.240000;1366.640000;1620.580000;1370.180000
Conceição do Canindé;2202802;22;pct_raca_pretpardind;Socioeconômica;True;4;0.728307;0.079093;0.666279;0.729641;0.791668;0.729030
Conceição do Canindé;2202802;22;pct_dom_improv;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_hab_precaria;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_moradia_convencional;Morfologia;False;4;0.997770;0.002606;0.995786;0.998016;1.000000;0.997800
Conceição do Canindé;2202802;22;pct_moradia_nao_convencional;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_apartamento;Morfologia;False;4;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_casa;Morfologia;False;4;0.997770;0.002606;0.995786;0.998016;1.000000;0.997800
Conceição do Canindé;2202802;22;pct_casa_vila_condominio;Morfologia;False;2;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_sem_agua_canalizada;Saneamento;False;4;0.009177;0.006565;0.006818;0.010928;0.013287;0.991199
Conceição do Canindé;2202802;22;pct_agua_nao_encanada;Saneamento;False;3;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Conceição do Canindé;2202802;22;pct_agua_so_terreno;Saneamento;False;2;0.006383;0.009027;0.003191;0.006383;0.009574;0.006160
Conceição do Canindé;2202802;22;pct_sem_banheiro;Saneamento;False;0;;;;;;
